"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","ENTREZID","loc","bp","corsign"
17023,"ILMN_1771264","ELL3","elongation factor RNA polymerase II-like 3 (ELL3), mRNA.","Chr15: 41.852382",7.261,"N/A","N/A","N/A",0.071,146,0.3949,"0.245","0.127","80237","15",41.852382,1
17024,"ILMN_1763568","ZDHHC16","zinc finger, DHHC-type containing 16 (ZDHHC16), transcript variant 5, mRNA.","Chr10: 99.207038",11.146,"N/A","N/A","N/A",-0.071,146,0.3949,"--","-0.16500000000000001","84287","10",99.207038,-1
17025,"ILMN_1656372","PES1","pescadillo homolog 1, containing BRCT domain (zebrafish) (PES1), mRNA.","Chr22: 29.302643",7.546,"N/A","N/A","N/A",-0.071,146,0.3949,"0.34799999999999798","0.20499999999999799","23481","22",29.302643,-1
17026,"ILMN_1709204","CLEC4A","C-type lectin domain family 4, member A (CLEC4A), transcript variant 1, mRNA.","Chr12: 8.179527",6.883,"N/A","N/A","N/A",0.071,146,0.3952,"0.35799999999999799","--","50856","12",8.179527,1
17027,"ILMN_1670769","CENPQ","centromere protein Q (CENPQ), mRNA.","Chr6: 49.568356",7.04,"N/A","N/A","N/A",0.071,146,0.3952,"0.34799999999999798","-0.54100000000000004","55166","6",49.568356,1
17028,"ILMN_1675053","DMN","desmuslin (DMN), transcript variant A, mRNA.","ChrUn: 1.000000",6.893,"N/A","N/A","N/A",-0.071,146,0.3954,"--","-0.186","23336","Un",1,-1
17029,"ILMN_1705783","NXF1","nuclear RNA export factor 1 (NXF1), transcript variant 2, mRNA.","ChrUn: 1.000000",10.951,"N/A","N/A","N/A",-0.071,146,0.3955,"0.34499999999999797","-0.45500000000000002","10482","Un",1,-1
17030,"ILMN_1722880","C12orf40","chromosome 12 open reading frame 40 (C12orf40), mRNA.","Chr12: 38.396834",6.715,"N/A","N/A","N/A",0.071,146,0.3957,"--","--","283461","12",38.396834,1
17031,"ILMN_1772132","ATP5B","ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide (ATP5B), nuclear gene encoding mitochondrial protein, mRNA.","Chr12: 55.318336",19.368,"N/A","N/A","N/A",-0.071,146,0.3957,"0.42299999999999799","0.28399999999999798","506","12",55.318336,-1
17032,"ILMN_1726196","GATA2","GATA binding protein 2 (GATA2), mRNA.","Chr3: 129.681269",6.894,"N/A","N/A","N/A",-0.071,146,0.3959,"0.34300000000000003","0.152","2624","3",129.681269,-1
17033,"ILMN_1769753","HBB","hemoglobin, beta (HBB), mRNA.","Chr11: 5.203384",16.502,"N/A","N/A","N/A",-0.071,146,0.396,"--","--","3043","11",5.203384,-1
17034,"ILMN_1728202","TMEM22","transmembrane protein 22 (TMEM22), mRNA.","Chr3: 138.057041",8.863,"N/A","N/A","N/A",0.071,146,0.396,"--","-0.102999999999999","80723","3",138.057041,1
17035,"ILMN_1758324","SLCO5A1","solute carrier organic anion transporter family, member 5A1 (SLCO5A1), mRNA.","Chr8: 70.747452",6.765,"N/A","N/A","N/A",-0.071,146,0.396,"--","-0.128","81796","8",70.747452,-1
17036,"ILMN_1804735","CBS","cystathionine-beta-synthase (CBS), mRNA.","Chr21: 43.346416",13.016,"N/A","N/A","N/A",0.071,146,0.396,"0.40400000000000003","0.52500000000000002","875","21",43.346416,1
17037,"ILMN_1761939","TIPIN","TIMELESS interacting protein (TIPIN), mRNA.","Chr15: 64.420547",7.024,"N/A","N/A","N/A",0.071,146,0.396,"--","-0.53300000000000003","54962","15",64.420547,1
17038,"ILMN_1754795","FAT","FAT tumor suppressor homolog 1 (Drosophila) (FAT), mRNA.","Chr4: 187.746056",10.197,"N/A","N/A","N/A",0.071,146,0.3961,"0.496","--","2195","4",187.746056,1
17039,"ILMN_1685690","JARID1D","jumonji, AT rich interactive domain 1D (JARID1D), mRNA.","ChrY: 20.326946",8.099,"N/A","N/A","N/A",0.071,146,0.3962,"0.48499999999999799","0.20899999999999799","8284","Y",20.326946,1
17040,"ILMN_1733964","GTF3C4","general transcription factor IIIC, polypeptide 4, 90kDa (GTF3C4), mRNA.","Chr9: 134.554214",6.88,"N/A","N/A","N/A",0.071,146,0.3963,"--","-2.4E-2","9329","9",134.554214,1
17041,"ILMN_1796038","TOMM20","translocase of outer mitochondrial membrane 20 homolog (yeast) (TOMM20), mRNA.","Chr1: 233.339494",15.909,"N/A","N/A","N/A",0.071,146,0.3968,"--","0.17399999999999799","9804","1",233.339494,1
17042,"ILMN_1755215","SAMD5","SAM domain containing 1 (LOC389432), mRNA.","Chr6: 147.932558",6.724,"N/A","N/A","N/A",-0.071,146,0.3969,"--","--","389432","6",147.932558,-1
17043,"ILMN_1737359","GOLGA6","golgi autoantigen, golgin subfamily a, 6 (GOLGA6), mRNA.","Chr15: 70.745491",6.728,"N/A","N/A","N/A",0.071,146,0.397,"--","--","55889","15",70.745491,1
17044,"ILMN_1741976","SMARCAD1","SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1 (SMARCAD1), mRNA.","Chr4: 95.431039",8.749,"N/A","N/A","N/A",-0.071,146,0.3972,"--","-5.7000000000000002E-2","56916","4",95.431039,-1
17045,"ILMN_1704398","FZD9","frizzled homolog 9 (Drosophila) (FZD9), mRNA.","Chr7: 72.488336",8.048,"N/A","N/A","N/A",0.071,146,0.3973,"0.42199999999999799","-3.9E-2","8326","7",72.488336,1
17046,"ILMN_1770005","PTPN18","protein tyrosine phosphatase, non-receptor type 18 (brain-derived) (PTPN18), mRNA.","Chr2: 130.848277",6.951,"N/A","N/A","N/A",-0.071,146,0.3974,"0.29399999999999799","-5.09999999999999E-2","26469","2",130.848277,-1
17047,"ILMN_1653006","CSN1S1","casein alpha s1 (CSN1S1), transcript variant 2, mRNA.","Chr4: 70.845222",6.668,"N/A","N/A","N/A",-0.071,146,0.3974,"0.39200000000000002","7.0000000000000007E-2","1446","4",70.845222,-1
17048,"ILMN_1806863","DGKA","diacylglycerol kinase, alpha 80kDa (DGKA), transcript variant 1, mRNA.","Chr12: 54.633848",7.637,"N/A","N/A","N/A",-0.071,146,0.3975,"0.41799999999999798","-0.52100000000000002","1606","12",54.633848,-1
17049,"ILMN_1755707","CCDC18","coiled-coil domain containing 18 (CCDC18), mRNA.","Chr1: 93.494590",6.81,"N/A","N/A","N/A",0.071,146,0.3976,"--","-0.54700000000000004","343099","1",93.49459,1
17050,"ILMN_1723467","ITGB1","integrin, beta 1 (fibronectin receptor, beta polypeptide, antigen CD29 includes MDF2, MSK12) (ITGB1), transcript variant 1A, mRNA.","Chr10: 33.229489",10.973,"N/A","N/A","N/A",0.071,146,0.3977,"0.29199999999999798","0.53","3688","10",33.229489,1
17051,"ILMN_1690223","CNTNAP2","contactin associated protein-like 2 (CNTNAP2), mRNA.","Chr7: 147.748758",11.007,"N/A","N/A","N/A",0.071,146,0.3978,"0.374","-0.48799999999999799","26047","7",147.748758,1
17052,"ILMN_1788468","FLJ10154","hypothetical protein FLJ10154 (FLJ10154), mRNA.","Chr13: 105.993861",14.762,"N/A","N/A","N/A",-0.07,146,0.3978,"--","--","55082","13",105.993861,-1
17053,"ILMN_1680732","B4GALT2","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2 (B4GALT2), transcript variant 3, mRNA.","Chr1: 44.218775",6.708,"N/A","N/A","N/A",0.07,146,0.3978,"0.39200000000000002","5.5E-2","8704","1",44.218775,1
17054,"ILMN_1717707","C10orf89","chromosome 10 open reading frame 89 (C10orf89), mRNA.","Chr10: 124.736959",7.312,"N/A","N/A","N/A",0.07,146,0.3982,"--","--","118672","10",124.736959,1
17055,"ILMN_1715109","C4B","complement component 4B (Childo blood group) (C4B), mRNA.","Chr6: 32.058152",6.603,"N/A","N/A","N/A",0.07,146,0.3983,"0.39700000000000002","0.60599999999999798","721","6",32.058152,1
17056,"ILMN_1730799","PHF12","PHD finger protein 12 (PHF12), transcript variant 1, mRNA.","Chr17: 24.256772",8.245,"N/A","N/A","N/A",-0.07,146,0.3985,"0.14699999999999799","-0.125","57649","17",24.256772,-1
17057,"ILMN_1657847","SUNC1","Sad1 and UNC84 domain containing 1 (SUNC1), transcript variant 2, mRNA.","Chr7: 47.993433",6.721,"N/A","N/A","N/A",-0.07,146,0.3986,"--","-0.38700000000000001","256979","7",47.993433,-1
17058,"ILMN_1765614","LYNX1","Ly6/neurotoxin 1 (LYNX1), transcript variant 4, mRNA.","Chr8: 143.855332",6.714,"N/A","N/A","N/A",-0.07,146,0.3987,"0.45","6.0999999999999902E-2","66004","8",143.855332,-1
17059,"ILMN_1806804","USP14","ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase) (USP14), transcript variant 1, mRNA.","Chr18: 0.202243",8.371,"N/A","N/A","N/A",-0.07,146,0.3988,"--","-4.9000000000000002E-2","9097","18",0.202243,-1
17060,"ILMN_1815581","SLC22A18","solute carrier family 22 (organic cation transporter), member 18 (SLC22A18), transcript variant 2, mRNA.","Chr11: 2.900361",6.802,"N/A","N/A","N/A",0.07,146,0.3988,"--","0.37","5002","11",2.900361,1
17061,"ILMN_1780368","GPR18","G protein-coupled receptor 18 (GPR18), mRNA.","Chr13: 98.705369",6.645,"N/A","N/A","N/A",0.07,146,0.3989,"0.27800000000000002","-8.69999999999998E-2","2841","13",98.705369,1
17062,"ILMN_1794522","EIF5A","eukaryotic translation initiation factor 5A (EIF5A), mRNA.","Chr17: 7.156268",10.798,"N/A","N/A","N/A",0.07,146,0.399,"0.47","0.05","1984","17",7.156268,1
17063,"ILMN_1670796","EXOSC10","exosome component 10 (EXOSC10), transcript variant 1, mRNA.","Chr1: 11.049347",12.1,"N/A","N/A","N/A",-0.07,146,0.3991,"--","-0.65800000000000003","5394","1",11.049347,-1
17064,"ILMN_1794512","ADPRH","ADP-ribosylarginine hydrolase (ADPRH), mRNA.","Chr3: 120.791062",6.936,"N/A","N/A","N/A",-0.07,146,0.3991,"0.441","-0.45700000000000002","141","3",120.791062,-1
17065,"ILMN_1683867","CENTD1","centaurin, delta 1 (CENTD1), transcript variant 2, mRNA.","Chr4: 35.837685",6.592,"N/A","N/A","N/A",0.07,146,0.3993,"0.37","4.2999999999999802E-2","116984","4",35.837685,1
17066,"ILMN_1715401","MT1G","metallothionein 1G (MT1G), mRNA.","Chr16: 55.258248",8.505,"N/A","N/A","N/A",-0.07,146,0.3994,"--","--","4495","16",55.258248,-1
17067,"ILMN_1743992","DCP1B","DCP1 decapping enzyme homolog B (S. cerevisiae) (DCP1B), mRNA.","Chr12: 1.928666",6.909,"N/A","N/A","N/A",-0.07,146,0.3994,"--","-0.72399999999999798","196513","12",1.928666,-1
17068,"ILMN_1739414","LHX3","LIM homeobox 3 (LHX3), transcript variant 1, mRNA.","Chr9: 138.228087",6.799,"N/A","N/A","N/A",-0.07,146,0.3995,"0.40500000000000003","-0.15","8022","9",138.228087,-1
17069,"ILMN_1713402","C11orf56","chromosome 11 open reading frame 56 (C11orf56), mRNA.","Chr11: 6.189369",8.275,"N/A","N/A","N/A",0.07,146,0.3996,"--","--","84067","11",6.189369,1
17070,"ILMN_1759545","CLDND2","claudin domain containing 2 (CLDND2), mRNA.","Chr19: 56.562267",7.747,"N/A","N/A","N/A",-0.07,146,0.3996,"--","-0.52500000000000002","125875","19",56.562267,-1
17071,"ILMN_1736956","GREB1","GREB1 protein (GREB1), transcript variant c, mRNA.","ChrUn: 1.000000",6.71,"N/A","N/A","N/A",-0.07,146,0.3996,"0.255","-0.03","9687","Un",1,-1
17072,"ILMN_1769925","NLF1","nuclear localized factor 1 (NLF1), mRNA.","Chr15: 60.148308",6.66,"N/A","N/A","N/A",0.07,146,0.3997,"--","--","145741","15",60.148308,1
17073,"ILMN_1783702","MORC3","MORC family CW-type zinc finger 3 (MORC3), mRNA.","Chr21: 36.669318",7.704,"N/A","N/A","N/A",0.07,146,0.4007,"0.14399999999999799","-0.46800000000000003","23515","21",36.669318,1
17074,"ILMN_1680856","CXorf6","chromosome X open reading frame 6 (CXorf6), mRNA.","ChrUn: 1.000000",8.69,"N/A","N/A","N/A",0.07,146,0.4007,"0.34599999999999798","--","10046","Un",1,1
17075,"ILMN_1732504","SLC30A2","solute carrier family 30 (zinc transporter), member 2 (SLC30A2), transcript variant 1, mRNA.","Chr1: 26.237106",6.788,"N/A","N/A","N/A",-0.07,146,0.4008,"--","0.117999999999998","7780","1",26.237106,-1
17076,"ILMN_1675377","ZSCAN2","zinc finger and SCAN domain containing 2 (ZSCAN2), transcript variant 2, mRNA.","Chr15: 82.950915",6.85,"N/A","N/A","N/A",-0.07,146,0.4008,"--","-0.44400000000000001","54993","15",82.950915,-1
17077,"ILMN_1783985","COQ6","coenzyme Q6 homolog, monooxygenase (S. cerevisiae) (COQ6), transcript variant 2, mRNA.","Chr14: 73.498279",9.068,"N/A","N/A","N/A",-0.07,146,0.4011,"--","0.29099999999999798","51004","14",73.498279,-1
17078,"ILMN_1785165","ADAM23","ADAM metallopeptidase domain 23 (ADAM23), mRNA.","Chr2: 207.190694",8.334,"N/A","N/A","N/A",-0.07,146,0.4012,"0.33200000000000002","0.106","8745","2",207.190694,-1
17079,"ILMN_1774028","MTFR1","mitochondrial fission regulator 1 (MTFR1), mRNA.","Chr8: 66.784995",7.498,"N/A","N/A","N/A",0.07,146,0.4012,"0.39900000000000002","0.41099999999999798","9650","8",66.784995,1
17080,"ILMN_1721241","PSCD2","pleckstrin homology, Sec7 and coiled-coil domains 2 (cytohesin-2) (PSCD2), transcript variant 1, mRNA.","Chr19: 53.674246",7.153,"N/A","N/A","N/A",-0.07,146,0.4015,"0.35499999999999798","-0.52500000000000002","9266","19",53.674246,-1
17081,"ILMN_1703573","DNAJC17","DnaJ (Hsp40) homolog, subfamily C, member 17 (DNAJC17), mRNA.","Chr15: 38.847379",7.663,"N/A","N/A","N/A",-0.07,146,0.4016,"--","6.6000000000000003E-2","55192","15",38.847379,-1
17082,"ILMN_1734234","LILRB2","leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 2 (LILRB2), mRNA.","Chr19: 1.000000",6.727,"N/A","N/A","N/A",-0.07,146,0.4016,"--","--","10288","19",1,-1
17083,"ILMN_1757914","C19orf56","chromosome 19 open reading frame 56 (C19orf56), mRNA.","Chr19: 12.639930",11.79,"N/A","N/A","N/A",-0.07,146,0.4017,"--","--","51398","19",12.63993,-1
17084,"ILMN_1808850","DAB2IP","DAB2 interacting protein (DAB2IP), transcript variant 2, mRNA.","Chr9: 123.583639",7.367,"N/A","N/A","N/A",0.07,146,0.4018,"0.40300000000000002","4.4999999999999901E-2","153090","9",123.583639,1
17085,"ILMN_1652989","NUP160","nucleoporin 160kDa (NUP160), mRNA.","Chr11: 47.756856",8.875,"N/A","N/A","N/A",-0.07,146,0.4018,"0.21","-0.60799999999999799","23279","11",47.756856,-1
17086,"ILMN_1808713","HSD17B2","hydroxysteroid (17-beta) dehydrogenase 2 (HSD17B2), mRNA.","Chr16: 80.689377",6.729,"N/A","N/A","N/A",-0.07,146,0.4019,"0.430999999999999","0.28000000000000003","3294","16",80.689377,-1
17087,"ILMN_1666902","GPR114","G protein-coupled receptor 114 (GPR114), mRNA.","Chr16: 56.168442",6.705,"N/A","N/A","N/A",-0.07,146,0.4019,"--","-4.2000000000000003E-2","221188","16",56.168442,-1
17088,"ILMN_1685433","COL8A1","collagen, type VIII, alpha 1 (COL8A1), transcript variant 1, mRNA.","Chr3: 100.997567",7.533,"N/A","N/A","N/A",0.07,146,0.4019,"0.45700000000000002","7.9000000000000001E-2","1295","3",100.997567,1
17089,"ILMN_1670282","AIRE","autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy) (AIRE), transcript variant AIRE-2, mRNA.","Chr21: 44.542203",6.673,"N/A","N/A","N/A",-0.07,146,0.4021,"0.3","-0.16200000000000001","326","21",44.542203,-1
17090,"ILMN_1656560","DKFZP564O0823","DKFZP564O0823 protein (DKFZP564O0823), mRNA.","Chr4: 76.193976",7.663,"N/A","N/A","N/A",0.07,146,0.4022,"0.32700000000000001","--","25849","4",76.193976,1
17091,"ILMN_1706818","THADA","thyroid adenoma associated (THADA), transcript variant 1, mRNA.","Chr2: 43.510899",6.689,"N/A","N/A","N/A",0.07,146,0.4023,"--","-0.52800000000000002","63892","2",43.510899,1
17092,"ILMN_1662768","SLC9B2","hypothetical protein BC009732 (LOC133308), mRNA.","Chr4: 104.167148",7.939,"N/A","N/A","N/A",-0.07,146,0.4023,"--","--","133308","4",104.167148,-1
17093,"ILMN_1720491","MLL5","myeloid/lymphoid or mixed-lineage leukemia 5 (trithorax homolog, Drosophila) (MLL5), mRNA.","Chr7: 104.541935",6.684,"N/A","N/A","N/A",0.07,146,0.4025,"--","-0.28699999999999798","55904","7",104.541935,1
17094,"ILMN_1778308","COL4A4","collagen, type IV, alpha 4 (COL4A4), mRNA.","ChrUn: 1.000000",6.652,"N/A","N/A","N/A",0.07,146,0.4025,"0.33400000000000002","0.16400000000000001","1286","Un",1,1
17095,"ILMN_1663538","CLYBL","citrate lyase beta like (CLYBL), transcript variant 2, mRNA.","Chr13: 99.342703",8.355,"N/A","N/A","N/A",-0.07,146,0.4026,"0.307","0.58799999999999797","171425","13",99.342703,-1
17096,"ILMN_1683214","HSFY2","heat shock transcription factor, Y linked 2 (HSFY2), transcript variant 3, mRNA.","ChrY: 19.389726",6.672,"N/A","N/A","N/A",-0.07,146,0.4026,"--","-0.54100000000000004","159119","Y",19.389726,-1
17097,"ILMN_1693431","C13orf31","chromosome 13 open reading frame 31 (C13orf31), mRNA.","Chr13: 43.364194",6.973,"N/A","N/A","N/A",-0.07,146,0.4027,"--","--","144811","13",43.364194,-1
17098,"ILMN_1739640","DCHS1","dachsous 1 (Drosophila) (DCHS1), mRNA.","Chr11: 6.599335",7.458,"N/A","N/A","N/A",-0.07,146,0.4027,"--","-4.2999999999999802E-2","8642","11",6.599335,-1
17099,"ILMN_1815205","LYZ","lysozyme (renal amyloidosis) (LYZ), mRNA.","Chr12: 68.032310",6.979,"N/A","N/A","N/A",0.07,146,0.4028,"0.311","3.7999999999999902E-2","4069","12",68.03231,1
17100,"ILMN_1666502","FLJ10159","hypothetical protein FLJ10159 (FLJ10159), mRNA.","ChrUn: 1.000000",10.344,"N/A","N/A","N/A",0.07,146,0.4031,"--","--","55084","Un",1,1
17101,"ILMN_1658407","SLC43A3","solute carrier family 43, member 3 (SLC43A3), mRNA.","Chr11: 56.931340",6.997,"N/A","N/A","N/A",-0.07,146,0.4032,"--","0.40500000000000003","29015","11",56.93134,-1
17102,"ILMN_1794965","ABCA4","ATP-binding cassette, sub-family A (ABC1), member 4 (ABCA4), mRNA.","ChrUn: 1.000000",6.687,"N/A","N/A","N/A",-0.07,146,0.4033,"0.34300000000000003","-0.14199999999999799","24","Un",1,-1
17103,"ILMN_1699704","MSLN","mesothelin (MSLN), transcript variant 1, mRNA.","Chr16: 0.758810",6.799,"N/A","N/A","N/A",-0.07,146,0.4035,"0.38200000000000001","0.27300000000000002","10232","16",0.75881,-1
17104,"ILMN_1797717","SLC13A1","solute carrier family 13 (sodium/sulfate symporters), member 1 (SLC13A1), mRNA.","Chr7: 122.542832",6.719,"N/A","N/A","N/A",0.07,146,0.4038,"--","0.28699999999999798","6561","7",122.542832,1
17105,"ILMN_1724438","RABGAP1","RAB GTPase activating protein 1 (RABGAP1), mRNA.","Chr9: 124.906446",13.298,"N/A","N/A","N/A",-0.07,146,0.4039,"--","-6.8000000000000005E-2","23637","9",124.906446,-1
17106,"ILMN_1711289","GYS1","glycogen synthase 1 (muscle) (GYS1), mRNA.","Chr19: 54.163490",7.704,"N/A","N/A","N/A",-0.07,146,0.404,"0.47399999999999798","0.11600000000000001","2997","19",54.16349,-1
17107,"ILMN_1786024","POLR3H","polymerase (RNA) III (DNA directed) polypeptide H (22.9kD) (POLR3H), transcript variant 4, mRNA.","Chr22: 40.251903",9.192,"N/A","N/A","N/A",0.07,146,0.4041,"--","-0.14199999999999799","171568","22",40.251903,1
17108,"ILMN_1731049","MGAT5","mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase (MGAT5), mRNA.","ChrUn: 1.000000",6.614,"N/A","N/A","N/A",0.07,146,0.4041,"0.44","-0.25","4249","Un",1,1
17109,"ILMN_1711439","EMILIN1","elastin microfibril interfacer 1 (EMILIN1), mRNA.","Chr2: 27.162571",6.794,"N/A","N/A","N/A",-0.07,146,0.4042,"0.40799999999999798","0.16500000000000001","11117","2",27.162571,-1
17110,"ILMN_1771822","ARL6","ADP-ribosylation factor-like 6 (ARL6), transcript variant 1, mRNA.","Chr3: 98.993305",6.832,"N/A","N/A","N/A",0.07,146,0.4042,"0.33100000000000002","-0.26500000000000001","84100","3",98.993305,1
17111,"ILMN_1700274","TMEM47","transmembrane protein 47 (TMEM47), mRNA.","ChrX: 34.555402",9.208,"N/A","N/A","N/A",0.07,146,0.4042,"--","-7.49999999999999E-2","83604","X",34.555402,1
17112,"ILMN_1736510","FOXN2","forkhead box N2 (FOXN2), mRNA.","ChrUn: 1.000000",11.912,"N/A","N/A","N/A",-0.07,146,0.4043,"--","-8.2000000000000003E-2","3344","Un",1,-1
17113,"ILMN_1712221","LCMT1","leucine carboxyl methyltransferase 1 (LCMT1), transcript variant 1, mRNA.","Chr16: 25.096856",10.768,"N/A","N/A","N/A",-0.07,146,0.4044,"0.38800000000000001","-0.17199999999999799","51451","16",25.096856,-1
17114,"ILMN_1717252","FBXL21","F-box and leucine-rich repeat protein 21 (FBXL21), mRNA.","Chr5: 135.304918",6.859,"N/A","N/A","N/A",-0.069,146,0.4046,"0.13200000000000001","0.223","26223","5",135.304918,-1
17115,"ILMN_1738124","ZNF772","zinc finger protein 772 (ZNF772), mRNA.","Chr19: 62.673029",7.381,"N/A","N/A","N/A",-0.069,146,0.4048,"--","--","400720","19",62.673029,-1
17116,"ILMN_1754130","TRIM52","tripartite motif-containing 52 (TRIM52), mRNA.","Chr5: 180.616327",8.544,"N/A","N/A","N/A",-0.069,146,0.4048,"--","-0.02","84851","5",180.616327,-1
17117,"ILMN_1658327","BAZ1A","bromodomain adjacent to zinc finger domain, 1A (BAZ1A), transcript variant 1, mRNA.","Chr14: 34.325086",6.817,"N/A","N/A","N/A",0.069,146,0.4048,"0.25","-0.52600000000000002","11177","14",34.325086,1
17118,"ILMN_1659836","RAET1G","retinoic acid early transcript 1G (RAET1G), mRNA.","Chr6: 150.279864",6.603,"N/A","N/A","N/A",0.069,146,0.405,"--","--","353091","6",150.279864,1
17119,"ILMN_1716928","TLE3","transducin-like enhancer of split 3 (E(sp1) homolog, Drosophila) (TLE3), mRNA.","Chr15: 68.130834",6.924,"N/A","N/A","N/A",0.069,146,0.4051,"--","3.6999999999999901E-2","7090","15",68.130834,1
17120,"ILMN_1752889","PLSCR1","phospholipid scramblase 1 (PLSCR1), mRNA.","Chr3: 147.716500",6.9,"N/A","N/A","N/A",-0.069,146,0.4052,"--","0.246","5359","3",147.7165,-1
17121,"ILMN_1683234","DNAJC1","DnaJ (Hsp40) homolog, subfamily C, member 1 (DNAJC1), mRNA.","ChrUn: 1.000000",6.76,"N/A","N/A","N/A",-0.069,146,0.4054,"0.26500000000000001","-0.117999999999998","64215","Un",1,-1
17122,"ILMN_1735208","IL22","interleukin 22 (IL22), mRNA.","Chr12: 66.932591",6.817,"N/A","N/A","N/A",-0.069,146,0.4054,"0.34100000000000003","0.35799999999999799","50616","12",66.932591,-1
17123,"ILMN_1804815","ACP2","acid phosphatase 2, lysosomal (ACP2), mRNA.","Chr11: 47.217568",7.597,"N/A","N/A","N/A",-0.069,146,0.4054,"0.41199999999999798","0.498","53","11",47.217568,-1
17124,"ILMN_1665207","C10orf85","chromosome 10 open reading frame 85 (C10orf85), mRNA.","Chr10: 122.349473",9.192,"N/A","N/A","N/A",-0.069,146,0.4055,"--","--","404216","10",122.349473,-1
