"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
15465,"ILMN_1762327","DHRS12","dehydrogenase/reductase (SDR family) member 12 (DHRS12), transcript variant 1, mRNA.","Chr13: 51.243134",7.106,"N/A","N/A","N/A",-0.086,146,0.2993,"--","--"
15466,"ILMN_1670096","NRBP1","nuclear receptor binding protein 1 (NRBP1), mRNA.","Chr2: 27.518360",8.062,"N/A","N/A","N/A",-0.086,146,0.2994,"0.17699999999999999","0.19600000000000001"
15467,"ILMN_1704490","SMARCC2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2 (SMARCC2), transcript variant 2, mRNA.","Chr12: 54.853025",7.268,"N/A","N/A","N/A",0.086,146,0.2994,"--","-0.13200000000000001"
15468,"ILMN_1716006","C18ORF54","chromosome 18 open reading frame 54 (C18orf54), mRNA.","Chr18: 50.161651",6.804,"N/A","N/A","N/A",0.086,146,0.2994,"0.29399999999999998","--"
15469,"ILMN_1779841","PPP2R1B","protein phosphatase 2 (formerly 2A), regulatory subunit A, beta isoform (PPP2R1B), transcript variant 2, mRNA.","ChrUn: 1.000000",6.714,"N/A","N/A","N/A",-0.086,146,0.2996,"0.20499999999999999","2.4E-2"
15470,"ILMN_1751086","DKFZP564J0863","DKFZP564J0863 protein (DKFZP564J0863), mRNA.","Chr11: 63.153293",6.975,"N/A","N/A","N/A",0.086,146,0.2998,"--","--"
15471,"ILMN_1765668","IL20RB","interleukin 20 receptor beta (IL20RB), mRNA.","Chr3: 138.212311",6.77,"N/A","N/A","N/A",-0.086,146,0.2998,"0.34699999999999998","-6.2E-2"
15472,"ILMN_1796452","TRPM6","transient receptor potential cation channel, subfamily M, member 6 (TRPM6), mRNA.","Chr9: 76.527479",6.923,"N/A","N/A","N/A",0.086,146,0.2999,"--","-0.23899999999999999"
15473,"ILMN_1662837","WFIKKN2","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 (WFIKKN2), mRNA.","Chr17: 46.274539",6.664,"N/A","N/A","N/A",-0.086,146,0.3,"--","-0.17699999999999999"
15474,"ILMN_1694182","C21ORF84","chromosome 21 open reading frame 84 (C21orf84), mRNA.","Chr21: 43.706466",6.538,"N/A","N/A","N/A",-0.086,146,0.3,"--","--"
15475,"ILMN_1724715","MAPK11","mitogen-activated protein kinase 11 (MAPK11), mRNA.","Chr22: 49.045392",7.044,"N/A","N/A","N/A",-0.086,146,0.3,"0.39","-0.16700000000000001"
15476,"ILMN_1813946","CABP1","calcium binding protein 1 (calbrain) (CABP1), transcript variant 1, mRNA.","Chr12: 119.578399",7.754,"N/A","N/A","N/A",-0.086,146,0.3001,"0.39800000000000002","0.317"
15477,"ILMN_1777251","NEBL","nebulette (NEBL), transcript variant 2, mRNA.","Chr10: 21.290647",6.924,"N/A","N/A","N/A",0.086,146,0.3001,"0.34399999999999997","-0.107"
15478,"ILMN_1774074","RXRB","retinoid X receptor, beta (RXRB), mRNA.","Chr6: 33.269394",10.273,"N/A","N/A","N/A",-0.086,146,0.3003,"0.42699999999999999","0.35599999999999998"
15479,"ILMN_1747318","INADL","InaD-like (Drosophila) (INADL), mRNA.","ChrUn: 1.000000",6.987,"N/A","N/A","N/A",-0.086,146,0.3004,"0.16500000000000001","3.6999999999999998E-2"
15480,"ILMN_1696683","THRB","thyroid hormone receptor, beta (erythroblastic leukemia viral (v-erb-a) oncogene homolog 2, avian) (THRB), mRNA.","Chr3: 24.139566",6.941,"N/A","N/A","N/A",-0.086,146,0.3004,"--","0.45900000000000002"
15481,"ILMN_1725172","PKLR","pyruvate kinase, liver and RBC (PKLR), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.","Chr1: 153.537299",6.801,"N/A","N/A","N/A",-0.086,146,0.3004,"0.503","0.47199999999999998"
15482,"ILMN_1676280","NSUN3","NOL1/NOP2/Sun domain family, member 3 (NSUN3), mRNA.","Chr3: 95.327925",6.97,"N/A","N/A","N/A",0.086,146,0.3005,"--","0.29399999999999998"
15483,"ILMN_1799600","STARD8","START domain containing 8 (STARD8), mRNA.","ChrX: 67.862329",7.985,"N/A","N/A","N/A",0.086,146,0.3005,"--","0.44400000000000001"
15484,"ILMN_1652774","L3MBTL3","l(3)mbt-like 3 (Drosophila) (L3MBTL3), transcript variant 1, mRNA.","Chr6: 130.412600",6.703,"N/A","N/A","N/A",-0.086,146,0.3005,"--","0.13100000000000001"
15485,"ILMN_1774117","FLJ20184","hypothetical protein FLJ20184 (FLJ20184), mRNA.","Chr4: 106.771952",6.605,"N/A","N/A","N/A",-0.086,146,0.3008,"--","--"
15486,"ILMN_1801889","MYO16","myosin XVI (MYO16), mRNA.","Chr13: 108.658084",8.607,"N/A","N/A","N/A",-0.086,146,0.3008,"--","0.19800000000000001"
15487,"ILMN_1797375","KLF12","Kruppel-like factor 12 (KLF12), transcript variant 2, mRNA.","Chr13: 73.285176",7.062,"N/A","N/A","N/A",-0.086,146,0.3009,"0.20599999999999999","-0.42299999999999999"
15488,"ILMN_1792571","ARHGEF15","Rho guanine nucleotide exchange factor (GEF) 15 (ARHGEF15), mRNA.","Chr17: 8.166286",6.912,"N/A","N/A","N/A",-0.086,146,0.3011,"0.246","4.7E-2"
15489,"ILMN_1672605","C7ORF41","chromosome 7 open reading frame 41 (C7orf41), mRNA.","ChrUn: 1.000000",17.501,"N/A","N/A","N/A",0.086,146,0.3012,"--","--"
15490,"ILMN_1684585","ACSL1","acyl-CoA synthetase long-chain family member 1 (ACSL1), mRNA.","Chr4: 185.913945",8.419,"N/A","N/A","N/A",0.086,146,0.3012,"0.40699999999999997","0.51400000000000001"
15491,"ILMN_1679405","DDX56","DEAD (Asp-Glu-Ala-Asp) box polypeptide 56 (DDX56), mRNA.","Chr7: 44.572106",9.745,"N/A","N/A","N/A",0.086,146,0.3012,"--","5.0000000000000001E-3"
15492,"ILMN_1724578","LOC727773","similar to inhibitor of growth family, member 5, transcript variant 1 (LOC727773), mRNA.","Chr2: 0.118584",6.74,"N/A","N/A","N/A",-0.086,146,0.3012,"--","--"
15493,"ILMN_1656656","COX19","COX19 cytochrome c oxidase assembly homolog (S. cerevisiae) (COX19), mRNA.","ChrUn: 1.000000",9.368,"N/A","N/A","N/A",0.086,146,0.3015,"--","0.66600000000000004"
15494,"ILMN_1794816","CHRNA3","cholinergic receptor, nicotinic, alpha 3 (CHRNA3), mRNA.","Chr15: 76.675146",6.662,"N/A","N/A","N/A",-0.086,146,0.3015,"0.42199999999999999","0.123"
15495,"ILMN_1789349","UBQLN4","ubiquilin 4 (UBQLN4), mRNA.","Chr1: 154.271770",12.325,"N/A","N/A","N/A",-0.086,146,0.3015,"--","4.0000000000000001E-3"
15496,"ILMN_1694734","RUNX1T1","runt-related transcription factor 1; translocated to, 1 (cyclin D-related) (RUNX1T1), transcript variant 4, mRNA.","Chr8: 93.098864",6.665,"N/A","N/A","N/A",-0.086,146,0.3016,"0.308","-0.33600000000000002"
15497,"ILMN_1686392","NAG","neuroblastoma-amplified protein (NAG), mRNA.","Chr2: 15.224654",8.344,"N/A","N/A","N/A",0.086,146,0.3016,"--","--"
15498,"ILMN_1779536","C20ORF19","chromosome 20 open reading frame 19 (C20orf19), mRNA.","ChrUn: 1.000000",7.59,"N/A","N/A","N/A",-0.086,146,0.3016,"0.2","--"
15499,"ILMN_1671218","SNCB","synuclein, beta (SNCB), transcript variant 1, mRNA.","Chr5: 175.986020",10.644,"N/A","N/A","N/A",-0.086,146,0.3017,"--","-0.26600000000000001"
15500,"ILMN_1764629","SLC39A14","solute carrier family 39 (zinc transporter), member 14 (SLC39A14), mRNA.","Chr8: 22.335694",8.067,"N/A","N/A","N/A",-0.086,146,0.3017,"--","0.38400000000000001"
15501,"ILMN_1734748","LILRA1","leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 1 (LILRA1), mRNA.","Chr19: 59.803794",6.822,"N/A","N/A","N/A",-0.086,146,0.3018,"--","--"
15502,"ILMN_1727850","KCNC4","potassium voltage-gated channel, Shaw-related subfamily, member 4 (KCNC4), transcript variant 2, mRNA.","Chr1: 110.567649",6.852,"N/A","N/A","N/A",0.086,146,0.3019,"0.24099999999999999","-0.08"
15503,"ILMN_1683682","DAGLA","diacylglycerol lipase, alpha (DAGLA), mRNA.","Chr11: 61.270830",9.454,"N/A","N/A","N/A",-0.086,146,0.3019,"0.40699999999999997","0.153"
15504,"ILMN_1747589","HIST2H2AB","histone cluster 2, H2ab (HIST2H2AB), mRNA.","Chr1: 148.126039",6.538,"N/A","N/A","N/A",-0.086,146,0.3019,"--","--"
15505,"ILMN_1707901","DHRS7B","dehydrogenase/reductase (SDR family) member 7B (DHRS7B), mRNA.","Chr17: 21.035036",8.567,"N/A","N/A","N/A",0.086,146,0.302,"0.193","0.442"
15506,"ILMN_1804958","ZFY","zinc finger protein, Y-linked (ZFY), mRNA.","ChrY: 2.909158",6.807,"N/A","N/A","N/A",-0.086,146,0.3021,"--","--"
15507,"ILMN_1712796","C20ORF141","chromosome 20 open reading frame 141 (C20orf141), mRNA.","Chr20: 2.744048",6.536,"N/A","N/A","N/A",-0.086,146,0.3022,"--","--"
15508,"ILMN_1685431","DZIP1","DAZ interacting protein 1 (DZIP1), transcript variant 2, mRNA.","ChrUn: 1.000000",7.618,"N/A","N/A","N/A",0.086,146,0.3022,"0.28399999999999997","-0.76900000000000002"
15509,"ILMN_1685742","NIPA2","non imprinted in Prader-Willi/Angelman syndrome 2 (NIPA2), transcript variant 1, mRNA.","Chr15: 20.579305",6.925,"N/A","N/A","N/A",-0.086,146,0.3022,"0.36799999999999999","0.32500000000000001"
15510,"ILMN_1732269","GP6","glycoprotein VI (platelet) (GP6), mRNA.","Chr19: 60.217625",6.734,"N/A","N/A","N/A",-0.086,146,0.3022,"0.33200000000000002","-0.13"
15511,"ILMN_1795893","C1ORF119","chromosome 1 open reading frame 119 (C1orf119), mRNA.","Chr1: 109.440647",9.267,"N/A","N/A","N/A",0.086,146,0.3024,"--","--"
15512,"ILMN_1671486","HOMER2","homer homolog 2 (Drosophila) (HOMER2), transcript variant 3, mRNA.","ChrUn: 1.000000",8.117,"N/A","N/A","N/A",-0.086,146,0.3024,"0.61699999999999999","2.4E-2"
15513,"ILMN_1735208","IL22","interleukin 22 (IL22), mRNA.","Chr12: 66.932591",6.728,"N/A","N/A","N/A",-0.086,146,0.3025,"0.34100000000000003","0.35799999999999998"
15514,"ILMN_1811650","DUS2L","dihydrouridine synthase 2-like, SMM1 homolog (S. cerevisiae) (DUS2L), mRNA.","Chr16: 66.670628",8.26,"N/A","N/A","N/A",-0.086,146,0.3026,"0.29699999999999999","0.14699999999999999"
15515,"ILMN_1739454","USP34","ubiquitin specific peptidase 34 (USP34), mRNA.","ChrUn: 1.000000",9.183,"N/A","N/A","N/A",0.086,146,0.3026,"--","0.32800000000000001"
15516,"ILMN_1719089","EXO1","exonuclease 1 (EXO1), transcript variant 2, mRNA.","Chr1: 240.079091",6.736,"N/A","N/A","N/A",-0.086,146,0.3026,"0.27800000000000002","0.12"
15517,"ILMN_1791222","GLYCTK","glycerate kinase (GLYCTK), mRNA.","Chr3: 52.302168",6.783,"N/A","N/A","N/A",-0.086,146,0.3026,"0.47","0.48199999999999998"
15518,"ILMN_1707084","UBE2D4","ubiquitin-conjugating enzyme E2D 4 (putative) (UBE2D4), mRNA.","Chr7: 43.959533",9.985,"N/A","N/A","N/A",-0.086,146,0.3027,"--","--"
15519,"ILMN_1776601","OR4F5","olfactory receptor, family 4, subfamily F, member 5 (OR4F5), mRNA.","Chr1: 0.059339",6.829,"N/A","N/A","N/A",-0.086,146,0.3027,"--","--"
15520,"ILMN_1803219","TMC4","transmembrane channel-like 4 (TMC4), mRNA.","Chr19: 59.355799",6.736,"N/A","N/A","N/A",-0.086,146,0.3027,"--","0.02"
15521,"ILMN_1659727","CDAN1","congenital dyserythropoietic anemia, type I (CDAN1), mRNA.","Chr15: 40.803143",8.061,"N/A","N/A","N/A",0.086,146,0.3029,"0.32500000000000001","-0.47199999999999998"
15522,"ILMN_1744839","USP20","ubiquitin specific peptidase 20 (USP20), transcript variant 2, mRNA.","Chr9: 131.682468",6.804,"N/A","N/A","N/A",-0.086,146,0.3029,"--","-0.124"
15523,"ILMN_1670218","EXOSC6","exosome component 6 (EXOSC6), mRNA.","Chr16: 68.841656",8.872,"N/A","N/A","N/A",-0.086,146,0.3029,"0.112","0.106"
15524,"ILMN_1681131","MRPL43","mitochondrial ribosomal protein L43 (MRPL43), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr10: 102.736290",10.847,"N/A","N/A","N/A",0.086,146,0.303,"0.32900000000000001","0.33100000000000002"
15525,"ILMN_1669888","CSTA","cystatin A (stefin A) (CSTA), mRNA.","Chr3: 123.543423",6.554,"N/A","N/A","N/A",-0.086,146,0.303,"0.41199999999999998","-0.125"
15526,"ILMN_1656372","PES1","pescadillo homolog 1, containing BRCT domain (zebrafish) (PES1), mRNA.","Chr22: 29.302643",7.871,"N/A","N/A","N/A",-0.086,146,0.3031,"0.34799999999999998","0.20499999999999999"
15527,"ILMN_1711681","SPATS1","spermatogenesis associated, serine-rich 1 (SPATS1), mRNA.","Chr6: 44.445806",6.555,"N/A","N/A","N/A",-0.086,146,0.3031,"--","-0.55700000000000005"
15528,"ILMN_1727288","EVPL","envoplakin (EVPL), mRNA.","Chr17: 71.514544",6.989,"N/A","N/A","N/A",0.086,146,0.3032,"0.28399999999999997","-0.157"
15529,"ILMN_1814703","C1ORF32","chromosome 1 open reading frame 32 (C1orf32), mRNA.","Chr1: 165.154904",6.784,"N/A","N/A","N/A",-0.086,146,0.3034,"0.37","--"
15530,"ILMN_1776010","KRTAP21-1","keratin associated protein 21-1 (KRTAP21-1), mRNA.","Chr21: 31.049399",6.684,"N/A","N/A","N/A",-0.086,146,0.3035,"--","--"
15531,"ILMN_1711311","PODXL","podocalyxin-like (PODXL), transcript variant 2, mRNA.","Chr7: 130.835864",7.14,"N/A","N/A","N/A",0.086,146,0.3036,"0.438","0.34399999999999997"
15532,"ILMN_1799748","ATF3","activating transcription factor 3 (ATF3), transcript variant 1, mRNA.","Chr1: 210.860541",8.615,"N/A","N/A","N/A",0.086,146,0.3036,"0.45200000000000001","0.14299999999999999"
15533,"ILMN_1793002","C20ORF196","chromosome 20 open reading frame 196 (C20orf196), mRNA.","Chr20: 5.792408",7.476,"N/A","N/A","N/A",-0.086,146,0.3037,"--","--"
15534,"ILMN_1742410","BCL2L1","BCL2-like 1 (BCL2L1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr20: 29.773179",7.766,"N/A","N/A","N/A",0.086,146,0.3037,"0.308","-0.315"
15535,"ILMN_1753685","LOC389458","hypothetical gene supported by BC031661 (LOC389458), mRNA.","Chr7: 5.079139",6.764,"N/A","N/A","N/A",-0.086,146,0.3038,"--","--"
15536,"ILMN_1681067","PIK3R5","phosphoinositide-3-kinase, regulatory subunit 5, p101 (PIK3R5), mRNA.","Chr17: 8.724312",6.685,"N/A","N/A","N/A",0.086,146,0.3038,"0.22","0.38700000000000001"
15537,"ILMN_1783946","MRC2","mannose receptor, C type 2 (MRC2), mRNA.","ChrUn: 1.000000",6.613,"N/A","N/A","N/A",-0.086,146,0.3039,"0.44500000000000001","0.01"
15538,"ILMN_1731889","ZFYVE21","zinc finger, FYVE domain containing 21 (ZFYVE21), mRNA.","Chr14: 103.269607",10.534,"N/A","N/A","N/A",0.086,146,0.3039,"--","0.65500000000000003"
15539,"ILMN_1803015","C11ORF44","chromosome 11 open reading frame 44 (C11orf44), mRNA.","Chr11: 130.092222",6.509,"N/A","N/A","N/A",-0.086,146,0.3042,"--","--"
15540,"ILMN_1745785","NR2F2","nuclear receptor subfamily 2, group F, member 2 (NR2F2), mRNA.","Chr15: 94.682514",7.033,"N/A","N/A","N/A",0.086,146,0.3042,"0.40799999999999997","0.41599999999999998"
15541,"ILMN_1675577","C14ORF172","chromosome 14 open reading frame 172 (C14orf172), mRNA.","ChrUn: 1.000000",7.956,"N/A","N/A","N/A",0.086,146,0.3043,"--","--"
15542,"ILMN_1672908","TWIST1","twist homolog 1 (acrocephalosyndactyly 3; Saethre-Chotzen syndrome) (Drosophila) (TWIST1), mRNA.","Chr7: 19.122042",7.144,"N/A","N/A","N/A",-0.086,146,0.3044,"--","0.10199999999999999"
15543,"ILMN_1693323","C6ORF162","chromosome 6 open reading frame 162 (C6orf162), transcript variant 1, mRNA.","ChrUn: 1.000000",7.821,"N/A","N/A","N/A",0.086,146,0.3044,"--","--"
15544,"ILMN_1707380","PRELP","proline/arginine-rich end leucine-rich repeat protein (PRELP), transcript variant 1, mRNA.","Chr1: 201.726438",6.809,"N/A","N/A","N/A",0.086,146,0.3044,"0.36399999999999999","0.46899999999999997"
15545,"ILMN_1785413","ATP2C2","ATPase, Ca++ transporting, type 2C, member 2 (ATP2C2), mRNA.","ChrUn: 1.000000",6.744,"N/A","N/A","N/A",0.086,146,0.3044,"0.191","-0.124"
15546,"ILMN_1733929","DNMT3B","DNA (cytosine-5-)-methyltransferase 3 beta (DNMT3B), transcript variant 1, mRNA.","Chr20: 30.845012",6.515,"N/A","N/A","N/A",-0.086,146,0.3046,"0.308","-0.254"
15547,"ILMN_1778039","FAM9A","family with sequence similarity 9, member A (FAM9A), mRNA.","ChrX: 8.719176",6.557,"N/A","N/A","N/A",-0.086,146,0.3046,"--","--"
15548,"ILMN_1655849","GSC","goosecoid (GSC), mRNA.","Chr14: 94.304450",6.699,"N/A","N/A","N/A",-0.085,146,0.3049,"0.33200000000000002","-0.307"
15549,"ILMN_1758629","DONSON","downstream neighbor of SON (DONSON), mRNA.","Chr21: 33.872556",7.439,"N/A","N/A","N/A",-0.085,146,0.3051,"0.23799999999999999","-0.69399999999999995"
15550,"ILMN_1713751","ADAM19","ADAM metallopeptidase domain 19 (meltrin beta) (ADAM19), transcript variant 2, mRNA.","Chr5: 156.837104",8.97,"N/A","N/A","N/A",-0.085,146,0.3051,"0.379","9.0999999999999998E-2"
15551,"ILMN_1710985","GLIS2","GLIS family zinc finger 2 (GLIS2), mRNA.","ChrUn: 1.000000",6.632,"N/A","N/A","N/A",-0.085,146,0.3051,"0.39200000000000002","0.29499999999999998"
15552,"ILMN_1790202","C1ORF35","chromosome 1 open reading frame 35 (C1orf35), mRNA.","Chr1: 226.355299",8.272,"N/A","N/A","N/A",0.085,146,0.3052,"--","--"
15553,"ILMN_1702835","SH3BGRL","SH3 domain binding glutamic acid-rich protein like (SH3BGRL), mRNA.","ChrX: 80.440189",11.394,"N/A","N/A","N/A",-0.085,146,0.3054,"--","0.35499999999999998"
15554,"ILMN_1659524","C6ORF66","chromosome 6 open reading frame 66 (C6orf66), mRNA.","Chr6: 97.452281",8.66,"N/A","N/A","N/A",-0.085,146,0.3055,"0.46800000000000003","--"
15555,"ILMN_1693269","GNG8","guanine nucleotide binding protein (G protein), gamma 8 (GNG8), mRNA.","Chr19: 51.829232",6.822,"N/A","N/A","N/A",0.085,146,0.3056,"0.34499999999999997","-0.23"
15556,"ILMN_1796316","MMP9","matrix metallopeptidase 9 (gelatinase B, 92kDa gelatinase, 92kDa type IV collagenase) (MMP9), mRNA.","Chr20: 44.078320",6.636,"N/A","N/A","N/A",0.085,146,0.3057,"0.33200000000000002","-5.6000000000000001E-2"
15557,"ILMN_1697925","APOB48R","apolipoprotein B48 receptor (APOB48R), mRNA.","ChrUn: 1.000000",6.679,"N/A","N/A","N/A",-0.085,146,0.3059,"--","6.7000000000000004E-2"
15558,"ILMN_1670801","MTR","5-methyltetrahydrofolate-homocysteine methyltransferase (MTR), mRNA.","Chr1: 235.130373",7.825,"N/A","N/A","N/A",-0.085,146,0.3061,"0.45700000000000002","-0.1"
15559,"ILMN_1718042","ZNF549","zinc finger protein 549 (ZNF549), mRNA.","Chr19: 62.743373",7.007,"N/A","N/A","N/A",0.085,146,0.3062,"--","--"
15560,"ILMN_1798657","TBL1XR1","transducin (beta)-like 1X-linked receptor 1 (TBL1XR1), mRNA.","Chr3: 178.222096",8.258,"N/A","N/A","N/A",-0.085,146,0.3063,"--","4.7E-2"
15561,"ILMN_1758084","TXNL2","thioredoxin-like 2 (TXNL2), mRNA.","Chr10: 131.872430",6.698,"N/A","N/A","N/A",-0.085,146,0.3064,"0.41699999999999998","-0.16800000000000001"
15562,"ILMN_1767680","CARM1","coactivator-associated arginine methyltransferase 1 (CARM1), mRNA.","Chr19: 10.894018",7.382,"N/A","N/A","N/A",0.085,146,0.3064,"0.313","-0.23100000000000001"
15563,"ILMN_1727813","BRP44","brain protein 44 (BRP44), mRNA.","Chr1: 166.155853",11.601,"N/A","N/A","N/A",-0.085,146,0.3064,"0.28999999999999998","0.122"
15564,"ILMN_1675483","ANKMY1","ankyrin repeat and MYND domain containing 1 (ANKMY1), transcript variant 2, mRNA.","Chr2: 241.067545",7.549,"N/A","N/A","N/A",0.085,146,0.3065,"--","-0.51400000000000001"
15565,"ILMN_1653432","HNRPDL","heterogeneous nuclear ribonucleoprotein D-like (HNRPDL), transcript variant 3, transcribed RNA.","ChrUn: 1.000000",11.351,"N/A","N/A","N/A",0.085,146,0.3065,"0.31900000000000001","2.5000000000000001E-2"
15566,"ILMN_1797475","C13ORF30","chromosome 13 open reading frame 30 (C13orf30), mRNA.","Chr13: 42.263444",6.627,"N/A","N/A","N/A",-0.085,146,0.3066,"--","--"
15567,"ILMN_1683761","CXORF48","chromosome X open reading frame 48 (CXorf48), transcript variant 2, mRNA.","ChrX: 134.118649",6.694,"N/A","N/A","N/A",-0.085,146,0.3066,"--","--"
15568,"ILMN_1737043","LTB","lymphotoxin beta (TNF superfamily, member 3) (LTB), transcript variant 2, mRNA.","Chr6: 31.656446",6.787,"N/A","N/A","N/A",-0.085,146,0.3067,"0.30199999999999999","-0.128"
15569,"ILMN_1706644","BDNF","brain-derived neurotrophic factor (BDNF), transcript variant 6, mRNA.","Chr11: 27.677518",6.713,"N/A","N/A","N/A",-0.085,146,0.3067,"0.438","0.16800000000000001"
15570,"ILMN_1812580","LOC150223","LOC150223 protein (LOC150223), mRNA.","Chr22: 20.312676",7.16,"N/A","N/A","N/A",0.085,146,0.3068,"--","--"
15571,"ILMN_1698218","TRAF1","TNF receptor-associated factor 1 (TRAF1), mRNA.","Chr9: 122.705105",7.026,"N/A","N/A","N/A",0.085,146,0.3069,"--","-0.27500000000000002"
15572,"ILMN_1710136","PUDP","pseudouridine 5'-phosphatase","ChrX: 6.977200",8.123,"N/A","N/A","N/A",0.085,146,0.3069,"--","--"
15573,"ILMN_1682494","RSRC1","arginine/serine-rich coiled-coil 1 (RSRC1), mRNA.","Chr3: 159.743918",7.73,"N/A","N/A","N/A",-0.085,146,0.3071,"--","-0.36299999999999999"
15574,"ILMN_1785914","CDC6","cell division cycle 6 homolog (S. cerevisiae) (CDC6), mRNA.","Chr17: 35.712764",6.648,"N/A","N/A","N/A",-0.085,146,0.3071,"0.25800000000000001","-0.35399999999999998"
15575,"ILMN_1715715","CEBPA","CCAAT/enhancer binding protein (C/EBP), alpha (CEBPA), mRNA.","Chr19: 38.483061",8.779,"N/A","N/A","N/A",0.085,146,0.3072,"0.26","0.50900000000000001"
15576,"ILMN_1662026","BTK","Bruton agammaglobulinemia tyrosine kinase (BTK), mRNA.","ChrX: 100.491221",6.874,"N/A","N/A","N/A",-0.085,146,0.3079,"0.26800000000000002","2.5000000000000001E-2"
15577,"ILMN_1728870","DDX3X","DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked (DDX3X), mRNA.","ChrX: 41.092060",6.806,"N/A","N/A","N/A",-0.085,146,0.3079,"0.34499999999999997","0.22900000000000001"
15578,"ILMN_1777194","ZNF157","zinc finger protein 157 (ZNF157), mRNA.","ChrUn: 1.000000",6.881,"N/A","N/A","N/A",0.085,146,0.3081,"--","--"
15579,"ILMN_1735432","ISCU","iron-sulfur cluster scaffold homolog (E. coli) (ISCU), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.","Chr12: 107.486793",11.093,"N/A","N/A","N/A",-0.085,146,0.3081,"0.36699999999999999","0.58099999999999996"
15580,"ILMN_1666733","IL8","interleukin 8 (IL8), mRNA.","Chr4: 74.827512",7.082,"N/A","N/A","N/A",0.085,146,0.3081,"--","--"
15581,"ILMN_1757060","CAMK2D","calcium/calmodulin-dependent protein kinase (CaM kinase) II delta (CAMK2D), transcript variant 4, mRNA.","Chr4: 114.597794",6.471,"N/A","N/A","N/A",-0.085,146,0.3083,"0.39400000000000002","0.01"
15582,"ILMN_1745779","MGC33212","hypothetical protein MGC33212 (MGC33212), mRNA.","Chr3: 197.527474",8.441,"N/A","N/A","N/A",-0.085,146,0.3084,"--","--"
