"Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r"
13958,"ILMN_1715069","TANK","TRAF family member-associated NFKB activator (TANK), transcript variant 1, mRNA.","Chr2: 161.800195",9.021,"N/A","N/A","N/A",0.114,146,0.1688,"--","-6.7000000000000004E-2"
13959,"ILMN_1690398","MAP3K3","mitogen-activated protein kinase kinase kinase 3 (MAP3K3), transcript variant 2, mRNA.","Chr17: 59.126692",7.323,"N/A","N/A","N/A",-0.114,146,0.1688,"0.30499999999999999","6.4000000000000001E-2"
13960,"ILMN_1773964","H1FX","H1 histone family, member X (H1FX), mRNA.","Chr3: 130.516558",10.186,"N/A","N/A","N/A",-0.114,146,0.1689,"0.25900000000000001","-0.51500000000000001"
13961,"ILMN_1664186","MFN1","mitofusin 1 (MFN1), nuclear gene encoding mitochondrial protein, mRNA.","Chr3: 180.593543",7.555,"N/A","N/A","N/A",-0.114,146,0.169,"0.35399999999999998","0.30199999999999999"
13962,"ILMN_1706911","PSG11","pregnancy specific beta-1-glycoprotein 11 (PSG11), transcript variant 2, mRNA.","Chr19: 48.366078",6.699,"N/A","N/A","N/A",-0.114,146,0.169,"--","--"
13963,"ILMN_1698441","MYST4","MYST histone acetyltransferase (monocytic leukemia) 4 (MYST4), mRNA.","ChrUn: 1.000000",7.862,"N/A","N/A","N/A",0.114,146,0.169,"0.41499999999999998","-0.188"
13964,"ILMN_1658899","DNCL2A","dynein, cytoplasmic, light polypeptide 2A (DNCL2A), transcript variant 3, mRNA.","Chr20: 32.582516",6.737,"N/A","N/A","N/A",-0.114,146,0.169,"0.35","--"
13965,"ILMN_1757237","DDEF2","development and differentiation enhancing factor 2 (DDEF2), mRNA.","Chr2: 9.462928",10.119,"N/A","N/A","N/A",-0.114,146,0.1691,"0.23100000000000001","0.33900000000000002"
13966,"ILMN_1719006","HMG20A","high-mobility group 20A (HMG20A), mRNA.","Chr15: 75.564547",8.88,"N/A","N/A","N/A",-0.114,146,0.1691,"0.28499999999999998","-9.9000000000000005E-2"
13967,"ILMN_1716999","ZSCAN1","zinc finger and SCAN domain containing 1 (ZSCAN1), mRNA.","ChrUn: 1.000000",6.713,"N/A","N/A","N/A",-0.114,146,0.1692,"--","--"
13968,"ILMN_1680375","WDR17","WD repeat domain 17 (WDR17), transcript variant 1, mRNA.","Chr4: 177.254671",6.584,"N/A","N/A","N/A",0.114,146,0.1693,"--","-0.376"
13969,"ILMN_1812607","MARCH8","membrane-associated ring finger (C3HC4) 8 (MARCH8), transcript variant 7, mRNA.","Chr10: 45.350764",6.698,"N/A","N/A","N/A",-0.114,146,0.1694,"0.3","--"
13970,"ILMN_1778367","NCK1","NCK adaptor protein 1 (NCK1), mRNA.","Chr3: 138.149859",7.969,"N/A","N/A","N/A",0.114,146,0.1695,"0.34","-0.312"
13971,"ILMN_1750703","MDM1","Mdm4, transformed 3T3 cell double minute 1, p53 binding protein (mouse) (MDM1), transcript variant 1, mRNA.","Chr12: 66.975336",8.462,"N/A","N/A","N/A",0.114,146,0.1695,"0.33500000000000002","-0.68799999999999994"
13972,"ILMN_1782295","TRPC4","transient receptor potential cation channel, subfamily C, member 4 (TRPC4), mRNA.","Chr13: 37.109167",6.99,"N/A","N/A","N/A",-0.114,146,0.1695,"--","-0.16400000000000001"
13973,"ILMN_1653709","TIMM9","translocase of inner mitochondrial membrane 9 homolog (yeast) (TIMM9), mRNA.","Chr14: 57.945490",8.605,"N/A","N/A","N/A",0.114,146,0.1696,"--","0.57099999999999995"
13974,"ILMN_1720572","CTNND1","catenin (cadherin-associated protein), delta 1 (CTNND1), mRNA. XM_943109 XM_943117 XM_943122 XM_943129 XM_943138 XM_943153 XM_943157","Chr11: 57.320918",7.143,"N/A","N/A","N/A",0.114,146,0.1696,"0.375","0.125"
13975,"ILMN_1730818","C19ORF30","chromosome 19 open reading frame 30 (C19orf30), mRNA.","Chr19: 4.723208",7.789,"N/A","N/A","N/A",-0.114,146,0.1696,"--","--"
13976,"ILMN_1669456","NME3","non-metastatic cells 3, protein expressed in (NME3), mRNA.","Chr16: 1.760485",12.295,"N/A","N/A","N/A",-0.114,146,0.1697,"0.39300000000000002","0.59499999999999997"
13977,"ILMN_1755111","C6ORF199","chromosome 6 open reading frame 199 (C6orf199), mRNA.","Chr6: 110.059982",7.301,"N/A","N/A","N/A",-0.114,146,0.1697,"--","--"
13978,"ILMN_1760820","SPRY2","sprouty homolog 2 (Drosophila) (SPRY2), mRNA.","Chr13: 79.808736",11.348,"N/A","N/A","N/A",0.114,146,0.1698,"--","0.38600000000000001"
13979,"ILMN_1694486","TCIRG1","T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 subunit A3 (TCIRG1), transcript variant 1, mRNA.","Chr11: 67.565819",6.628,"N/A","N/A","N/A",0.114,146,0.1698,"--","0.29899999999999999"
13980,"ILMN_1709719","EDG7","endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 7 (EDG7), mRNA.","Chr1: 85.052161",6.674,"N/A","N/A","N/A",0.114,146,0.1698,"0.45700000000000002","-0.20899999999999999"
13981,"ILMN_1700770","PSKH1","protein serine kinase H1 (PSKH1), mRNA.","Chr16: 66.520786",6.878,"N/A","N/A","N/A",0.114,146,0.1698,"--","0.56799999999999995"
13982,"ILMN_1672229","FGF12","fibroblast growth factor 12 (FGF12), transcript variant 2, mRNA.","Chr3: 193.927683",9.045,"N/A","N/A","N/A",0.114,146,0.1698,"0.309","-0.115"
13983,"ILMN_1679378","HNRPL","heterogeneous nuclear ribonucleoprotein L (HNRPL), transcript variant 1, mRNA.","Chr19: 44.019013",8.696,"N/A","N/A","N/A",-0.114,146,0.1698,"0.42299999999999999","-0.24"
13984,"ILMN_1754132","FLJ45079","FLJ45079 protein (FLJ45079), mRNA.","Chr17: 73.387147",6.798,"N/A","N/A","N/A",0.114,146,0.1699,"--","--"
13985,"ILMN_1798032","TRIM24","tripartite motif-containing 24 (TRIM24), transcript variant 1, mRNA.","Chr7: 137.920742",9.366,"N/A","N/A","N/A",-0.114,146,0.1699,"--","-3.0000000000000001E-3"
13986,"ILMN_1699852","FLJ37464","hypothetical protein FLJ37464 (FLJ37464), mRNA.","ChrUn: 1.000000",9.345,"N/A","N/A","N/A",-0.114,146,0.17,"--","--"
13987,"ILMN_1790987","HUWE1","HECT, UBA and WWE domain containing 1 (HUWE1), mRNA.","ChrX: 53.576799",9.005,"N/A","N/A","N/A",-0.114,146,0.1701,"0.30499999999999999","0.22500000000000001"
13988,"ILMN_1676197","LRP11","low density lipoprotein receptor-related protein 11 (LRP11), mRNA.","Chr6: 150.182211",8.703,"N/A","N/A","N/A",0.114,146,0.1701,"--","0.03"
13989,"ILMN_1749324","DPYS","dihydropyrimidinase (DPYS), mRNA.","Chr8: 105.461172",6.904,"N/A","N/A","N/A",0.114,146,0.1701,"0.46500000000000002","0.495"
13990,"ILMN_1811043","C6ORF188","chromosome 6 open reading frame 188 (C6orf188), mRNA.","Chr6: 116.944032",6.933,"N/A","N/A","N/A",-0.114,146,0.1702,"--","--"
13991,"ILMN_1798270","C11ORF75","chromosome 11 open reading frame 75 (C11orf75), mRNA.","Chr11: 92.851448",7.329,"N/A","N/A","N/A",0.114,146,0.1703,"--","--"
13992,"ILMN_1723927","ALDOA","aldolase A, fructose-bisphosphate (ALDOA), transcript variant 3, mRNA.","Chr16: 29.983154",6.759,"N/A","N/A","N/A",0.114,146,0.1703,"0.39100000000000001","0.09"
13993,"ILMN_1660567","CRLF1","cytokine receptor-like factor 1 (CRLF1), mRNA.","Chr19: 18.565332",7.052,"N/A","N/A","N/A",-0.114,146,0.1704,"0.33900000000000002","-0.56100000000000005"
13994,"ILMN_1651461","HN1","hematological and neurological expressed 1 (HN1), transcript variant 3, mRNA.","Chr17: 70.643102",10.744,"N/A","N/A","N/A",-0.114,146,0.1704,"0.38800000000000001","-0.496"
13995,"ILMN_1673330","ADRBK1","adrenergic, beta, receptor kinase 1 (ADRBK1), mRNA.","Chr11: 66.810797",6.693,"N/A","N/A","N/A",-0.114,146,0.1706,"0.49199999999999999","-0.02"
13996,"ILMN_1765649","IRF3","interferon regulatory factor 3 (IRF3), mRNA.","Chr19: 54.854799",8.093,"N/A","N/A","N/A",-0.114,146,0.1706,"0.311","8.5000000000000006E-2"
13997,"ILMN_1744295","CDKN2A","cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4) (CDKN2A), transcript variant 4, mRNA.","Chr9: 21.984146",6.64,"N/A","N/A","N/A",0.114,146,0.1706,"0.27700000000000002","0.19400000000000001"
13998,"ILMN_1675085","UBE1L2","ubiquitin-activating enzyme E1-like 2 (UBE1L2), mRNA.","Chr4: 68.165265",8.365,"N/A","N/A","N/A",-0.114,146,0.1706,"--","-0.154"
13999,"ILMN_1743026","CCDC116","coiled-coil domain containing 116 (CCDC116), mRNA.","Chr22: 20.321210",6.728,"N/A","N/A","N/A",-0.114,146,0.1707,"--","-0.56499999999999995"
14000,"ILMN_1747305","GIMAP8","GTPase, IMAP family member 8 (GIMAP8), mRNA.","Chr7: 149.807193",7.25,"N/A","N/A","N/A",-0.114,146,0.1707,"0.29799999999999999","9.0999999999999998E-2"
14001,"ILMN_1809793","CRIM1","cysteine rich transmembrane BMP regulator 1 (chordin-like) (CRIM1), mRNA.","Chr2: 36.630135",7.408,"N/A","N/A","N/A",0.114,146,0.1707,"0.436","-5.0000000000000001E-3"
14002,"ILMN_1797808","PRH2","proline-rich protein HaeIII subfamily 2 (PRH2), mRNA.","Chr12: 10.977195",6.762,"N/A","N/A","N/A",-0.114,146,0.1708,"--","--"
14003,"ILMN_1704335","FXR1","fragile X mental retardation, autosomal homolog 1 (FXR1), transcript variant 3, mRNA.","Chr3: 182.115285",6.879,"N/A","N/A","N/A",0.114,146,0.1708,"0.35199999999999998","0.53"
14004,"ILMN_1790909","NFE2L2","nuclear factor (erythroid-derived 2)-like 2 (NFE2L2), mRNA.","Chr2: 177.803791",9.753,"N/A","N/A","N/A",0.114,146,0.1708,"0.32100000000000001","0.28599999999999998"
14005,"ILMN_1742840","COL2A1","collagen, type II, alpha 1 (primary osteoarthritis, spondyloepiphyseal dysplasia, congenital) (COL2A1), transcript variant 1, mRNA.","ChrUn: 1.000000",6.689,"N/A","N/A","N/A",0.114,146,0.1708,"0.28799999999999998","-0.27100000000000002"
14006,"ILMN_1656992","NLRP10","NLR family, pyrin domain containing 10 (NLRP10), mRNA.","Chr11: 7.937792",6.741,"N/A","N/A","N/A",-0.114,146,0.1709,"0.222","0.249"
14007,"ILMN_1712475","HS3ST2","heparan sulfate (glucosamine) 3-O-sulfotransferase 2 (HS3ST2), mRNA.","Chr16: 22.834889",6.748,"N/A","N/A","N/A",0.114,146,0.1709,"--","-0.14299999999999999"
14008,"ILMN_1655748","ZNF323","zinc finger protein 323 (ZNF323), transcript variant 2, mRNA.","Chr6: 28.400560",8.406,"N/A","N/A","N/A",-0.114,146,0.171,"--","--"
14009,"ILMN_1713901","KDELR3","KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 (KDELR3), transcript variant 2, mRNA.","Chr22: 37.207271",6.783,"N/A","N/A","N/A",-0.114,146,0.171,"--","3.5000000000000003E-2"
14010,"ILMN_1785699","PTHLH","parathyroid hormone-like hormone (PTHLH), transcript variant 4, mRNA.","Chr12: 28.007583",6.877,"N/A","N/A","N/A",0.114,146,0.1711,"0.35899999999999999","3.5999999999999997E-2"
14011,"ILMN_1651268","LOH12CR1","loss of heterozygosity, 12, chromosomal region 1 (LOH12CR1), mRNA.","Chr12: 12.510889",6.863,"N/A","N/A","N/A",0.114,146,0.1711,"--","4.7E-2"
14012,"ILMN_1700584","IER2","immediate early response 2 (IER2), mRNA.","Chr19: 13.126496",7.102,"N/A","N/A","N/A",-0.114,146,0.1712,"0.40699999999999997","0.155"
14013,"ILMN_1812644","RGR","retinal G protein coupled receptor (RGR), transcript variant 3, mRNA.","Chr10: 86.008531",6.83,"N/A","N/A","N/A",-0.114,146,0.1712,"0.23300000000000001","-0.184"
14014,"ILMN_1769694","ACCN2","amiloride-sensitive cation channel 2, neuronal (ACCN2), transcript variant 2, mRNA.","Chr12: 48.763550",10.752,"N/A","N/A","N/A",-0.114,146,0.1712,"0.374","-0.189"
14015,"ILMN_1755822","SYDE1","synapse defective 1, Rho GTPase, homolog 1 (C. elegans) (SYDE1), mRNA.","Chr19: 15.086624",7.011,"N/A","N/A","N/A",-0.114,146,0.1712,"--","0.41299999999999998"
14016,"ILMN_1683300","BAX","BCL2-associated X protein (BAX), transcript variant beta, mRNA.","Chr19: 54.156259",6.848,"N/A","N/A","N/A",-0.114,146,0.1713,"0.32300000000000001","0.378"
14017,"ILMN_1706268","PTGDR","prostaglandin D2 receptor (DP) (PTGDR), mRNA.","Chr14: 51.812612",6.63,"N/A","N/A","N/A",0.114,146,0.1713,"--","0.185"
14018,"ILMN_1770055","LOC389634","hypothetical LOC389634 (LOC389634), mRNA.","Chr12: 8.340261",7.188,"N/A","N/A","N/A",-0.114,146,0.1714,"--","--"
14019,"ILMN_1694535","PDZK1","PDZ domain containing 1 (PDZK1), mRNA.","Chr1: 144.458456",7.339,"N/A","N/A","N/A",0.114,146,0.1714,"0.372","0.19600000000000001"
14020,"ILMN_1708798","EAF2","ELL associated factor 2 (EAF2), mRNA.","Chr3: 123.074209",6.826,"N/A","N/A","N/A",0.114,146,0.1715,"0.4","4.7E-2"
14021,"ILMN_1715463","SOSTDC1","sclerostin domain containing 1 (SOSTDC1), mRNA.","ChrUn: 1.000000",6.885,"N/A","N/A","N/A",-0.114,146,0.1715,"--","-1.7000000000000001E-2"
14022,"ILMN_1660844","INTS4","integrator complex subunit 4 (INTS4), mRNA.","Chr11: 77.267678",9.212,"N/A","N/A","N/A",0.114,146,0.1716,"--","-8.7999999999999995E-2"
14023,"ILMN_1774272","ESRRA","estrogen-related receptor alpha (ESRRA), mRNA.","Chr11: 63.840438",8.723,"N/A","N/A","N/A",-0.114,146,0.1717,"0.42199999999999999","0.27900000000000003"
14024,"ILMN_1766798","CENTB2","centaurin, beta 2 (CENTB2), mRNA.","Chr3: 196.477638",8.018,"N/A","N/A","N/A",0.114,146,0.1717,"0.14799999999999999","0.112"
14025,"ILMN_1693675","ENPP4","ectonucleotide pyrophosphatase/phosphodiesterase 4 (putative function) (ENPP4), mRNA.","Chr6: 46.222048",9.74,"N/A","N/A","N/A",0.114,146,0.1717,"--","6.7000000000000004E-2"
14026,"ILMN_1782086","AOC3","amine oxidase, copper containing 3 (vascular adhesion protein 1) (AOC3), mRNA.","Chr17: 38.263530",6.95,"N/A","N/A","N/A",-0.114,146,0.1717,"0.54300000000000004","0.27"
14027,"ILMN_1701058","TATDN1","TatD DNase domain containing 1 (TATDN1), mRNA.","Chr8: 125.585736",8.025,"N/A","N/A","N/A",0.114,146,0.1718,"--","0.41"
14028,"ILMN_1763260","HIF1A","hypoxia-inducible factor 1, alpha subunit (basic helix-loop-helix transcription factor) (HIF1A), transcript variant 1, mRNA.","Chr14: 61.282171",8.088,"N/A","N/A","N/A",0.114,146,0.1718,"0.33500000000000002","-0.109"
14029,"ILMN_1813197","SLITRK6","SLIT and NTRK-like family, member 6 (SLITRK6), mRNA.","Chr13: 85.265076",6.755,"N/A","N/A","N/A",-0.114,146,0.1718,"--","-2.7E-2"
14030,"ILMN_1738235","DNASE2B","deoxyribonuclease II beta (DNASE2B), transcript variant 1, mRNA.","Chr1: 84.653005",6.721,"N/A","N/A","N/A",-0.114,146,0.172,"0.38500000000000001","9.0999999999999998E-2"
14031,"ILMN_1730495","DDX39","DEAD (Asp-Glu-Ala-Asp) box polypeptide 39 (DDX39), transcript variant 2, mRNA.","Chr19: 14.381271",6.931,"N/A","N/A","N/A",-0.114,146,0.172,"0.32600000000000001","-0.2"
14032,"ILMN_1733164","FBXO11","F-box protein 11 (FBXO11), transcript variant 2, mRNA.","Chr2: 47.893651",6.945,"N/A","N/A","N/A",-0.114,146,0.172,"0.43","-0.27500000000000002"
14033,"ILMN_1800958","ALS2CR4","amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 4 (ALS2CR4), transcript variant 2, mRNA.","ChrUn: 1.000000",8.69,"N/A","N/A","N/A",0.114,146,0.1721,"--","-0.30499999999999999"
14034,"ILMN_1726549","GDPD2","glycerophosphodiester phosphodiesterase domain containing 2 (GDPD2), mRNA.","ChrX: 69.569668",6.755,"N/A","N/A","N/A",0.114,146,0.1721,"0.38400000000000001","-0.183"
14035,"ILMN_1801553","LEO1","Leo1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) (LEO1), mRNA.","Chr15: 50.029424",8.786,"N/A","N/A","N/A",0.114,146,0.1721,"--","-0.53700000000000003"
14036,"ILMN_1722302","ZNF553","zinc finger protein 553 (ZNF553), mRNA.","Chr16: 30.317880",6.807,"N/A","N/A","N/A",-0.114,146,0.1722,"--","--"
14037,"ILMN_1746831","ZNF114","zinc finger protein 114 (ZNF114), mRNA.","Chr19: 53.482015",6.796,"N/A","N/A","N/A",-0.114,146,0.1723,"--","--"
14038,"ILMN_1662091","FLJ43860","FLJ43860 protein (FLJ43860), mRNA.","Chr8: 142.513904",6.727,"N/A","N/A","N/A",-0.114,146,0.1723,"--","--"
14039,"ILMN_1660559","WDR5B","WD repeat domain 5B (WDR5B), mRNA.","Chr3: 123.613554",7.04,"N/A","N/A","N/A",-0.114,146,0.1724,"--","0.218"
14040,"ILMN_1726320","KCNN4","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 4 (KCNN4), mRNA.","Chr19: 48.962604",6.712,"N/A","N/A","N/A",-0.114,146,0.1725,"0.42099999999999999","-0.252"
14041,"ILMN_1744381","SERPINE1","serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 (SERPINE1), mRNA.","Chr7: 100.568583",6.862,"N/A","N/A","N/A",-0.113,146,0.1726,"0.36099999999999999","0.26400000000000001"
14042,"ILMN_1677466","DUSP6","dual specificity phosphatase 6 (DUSP6), transcript variant 1, mRNA.","Chr12: 88.268739",6.779,"N/A","N/A","N/A",0.113,146,0.1727,"0.39400000000000002","0.34599999999999997"
14043,"ILMN_1809285","DCP1A","DCP1 decapping enzyme homolog A (S. cerevisiae) (DCP1A), mRNA.","Chr3: 53.297185",9.196,"N/A","N/A","N/A",-0.113,146,0.1727,"0.31","-0.158"
14044,"ILMN_1661359","LOC158830","similar to Ab2-183 (LOC158830), mRNA.","ChrX: 70.241399",6.68,"N/A","N/A","N/A",-0.113,146,0.1728,"--","--"
14045,"ILMN_1697735","EWSR1","Ewing sarcoma breakpoint region 1 (EWSR1), transcript variant EWS, mRNA.","ChrUn: 1.000000",12.03,"N/A","N/A","N/A",0.113,146,0.1728,"0.36699999999999999","-0.13300000000000001"
14046,"ILMN_1740606","PLEKHK1","pleckstrin homology domain containing, family K member 1 (PLEKHK1), mRNA.","Chr10: 63.623463",6.586,"N/A","N/A","N/A",0.113,146,0.1729,"--","0.23899999999999999"
14047,"ILMN_1681467","RAB11FIP4","RAB11 family interacting protein 4 (class II) (RAB11FIP4), mRNA.","Chr17: 26.889135",8.237,"N/A","N/A","N/A",-0.113,146,0.1729,"0.23899999999999999","-0.14099999999999999"
14048,"ILMN_1806914","FATE1","fetal and adult testis expressed 1 (FATE1), mRNA.","ChrX: 150.642191",6.653,"N/A","N/A","N/A",0.113,146,0.173,"--","0.13"
14049,"ILMN_1695036","CGI-38","brain specific protein (CGI-38), mRNA.","Chr16: 65.984371",6.617,"N/A","N/A","N/A",0.113,146,0.173,"--","--"
14050,"ILMN_1797822","KIAA0746","KIAA0746 protein (KIAA0746), mRNA.","Chr4: 25.358342",12.751,"N/A","N/A","N/A",-0.113,146,0.173,"--","--"
14051,"ILMN_1731889","ZFYVE21","zinc finger, FYVE domain containing 21 (ZFYVE21), mRNA.","Chr14: 103.269607",10.361,"N/A","N/A","N/A",-0.113,146,0.173,"--","0.65500000000000003"
14052,"ILMN_1677452","REXO4","REX4, RNA exonuclease 4 homolog (S. cerevisiae) (REXO4), mRNA.","Chr9: 135.261073",10.108,"N/A","N/A","N/A",-0.113,146,0.1731,"--","-6.8000000000000005E-2"
14053,"ILMN_1805655","HIST3H2A","histone cluster 3, H2a (HIST3H2A), mRNA.","Chr1: 1.000000",7.243,"N/A","N/A","N/A",-0.113,146,0.1732,"--","-0.16500000000000001"
14054,"ILMN_1670816","MZF1","myeloid zinc finger 1 (MZF1), transcript variant 2, mRNA.","Chr19: 63.776413",6.862,"N/A","N/A","N/A",-0.113,146,0.1733,"0.29399999999999998","-0.47599999999999998"
14055,"ILMN_1721621","NKTR","natural killer-tumor recognition sequence (NKTR), transcript variant 1, mRNA.","Chr3: 42.664903",12.485,"N/A","N/A","N/A",-0.113,146,0.1733,"0.28599999999999998","-0.35099999999999998"
14056,"ILMN_1658639","LOC283537","hypothetical protein LOC283537 (LOC283537), mRNA.","Chr13: 28.172531",9.167,"N/A","N/A","N/A",-0.113,146,0.1733,"--","--"
14057,"ILMN_1788122","GSTA5","glutathione S-transferase A5 (GSTA5), mRNA.","Chr6: 52.804648",6.675,"N/A","N/A","N/A",-0.113,146,0.1734,"--","--"
14058,"ILMN_1720930","CMTM4","CKLF-like MARVEL transmembrane domain containing 4 (CMTM4), transcript variant 2, mRNA.","Chr16: 65.213191",6.871,"N/A","N/A","N/A",-0.113,146,0.1734,"--","0.43"
14059,"ILMN_1791904","ATP13A1","ATPase type 13A1 (ATP13A1), mRNA.","Chr19: 19.617228",8.763,"N/A","N/A","N/A",-0.113,146,0.1736,"--","0.23200000000000001"
14060,"ILMN_1705261","CAPN1","calpain 1, (mu/I) large subunit (CAPN1), mRNA.","Chr11: 64.735926",10.574,"N/A","N/A","N/A",-0.113,146,0.1736,"0.376","0.10199999999999999"
14061,"ILMN_1705746","LSG1","large subunit GTPase 1 homolog (S. cerevisiae) (LSG1), mRNA.","Chr3: 195.843083",7.406,"N/A","N/A","N/A",-0.113,146,0.1737,"--","-5.7000000000000002E-2"
14062,"ILMN_1759889","SPRN","shadow of prion protein homolog (zebrafish) (SPRN), mRNA.","Chr10: 135.084843",6.955,"N/A","N/A","N/A",0.113,146,0.1738,"--","-6.0999999999999999E-2"
14063,"ILMN_1712751","HADHA","hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit (HADHA), nuclear gene encoding mitochondrial protein, mRNA.","ChrUn: 1.000000",8.547,"N/A","N/A","N/A",0.113,146,0.1738,"0.38","0.27500000000000002"
14064,"ILMN_1677781","CLRN1","clarin 1 (CLRN1), transcript variant 1, mRNA.","Chr3: 152.127389",6.702,"N/A","N/A","N/A",-0.113,146,0.1739,"0.26400000000000001","-0.02"
14065,"ILMN_1725276","C4ORF7","chromosome 4 open reading frame 7 (C4orf7), mRNA.","Chr4: 71.131528",6.746,"N/A","N/A","N/A",-0.113,146,0.174,"0.34799999999999998","--"
14066,"ILMN_1651282","COL17A1","collagen, type XVII, alpha 1 (COL17A1), mRNA.","ChrUn: 1.000000",6.903,"N/A","N/A","N/A",-0.113,146,0.174,"0.40699999999999997","-0.26700000000000002"
14067,"ILMN_1757085","NUMA1","nuclear mitotic apparatus protein 1 (NUMA1), mRNA.","Chr11: 71.392704",7.323,"N/A","N/A","N/A",0.113,146,0.1741,"0.27600000000000002","2E-3"
14068,"ILMN_1688070","NSUN5C","NOL1/NOP2/Sun domain family, member 5C (NSUN5C), transcript variant 4, mRNA.","Chr7: 72.057600",9.024,"N/A","N/A","N/A",0.113,146,0.1741,"--","--"
14069,"ILMN_1807924","OR13D1","olfactory receptor, family 13, subfamily D, member 1 (OR13D1), mRNA.","Chr9: 106.497490",6.68,"N/A","N/A","N/A",-0.113,146,0.1742,"--","--"
14070,"ILMN_1807439","ALDH1A3","aldehyde dehydrogenase 1 family, member A3 (ALDH1A3), mRNA.","Chr15: 99.273574",8.283,"N/A","N/A","N/A",0.113,146,0.1743,"0.372","0.109"
14071,"ILMN_1705900","ATXN10","ataxin 10 (ATXN10), mRNA.","Chr22: 44.618896",8.128,"N/A","N/A","N/A",0.113,146,0.1744,"0.31900000000000001","-0.19700000000000001"
14072,"ILMN_1662963","PSD2","pleckstrin and Sec7 domain containing 2 (PSD2), mRNA.","Chr5: 139.203925",12.448,"N/A","N/A","N/A",0.113,146,0.1744,"0.17699999999999999","-0.253"
14073,"ILMN_1730039","IGSF21","immunoglobin superfamily, member 21 (IGSF21), mRNA.","Chr1: 18.577366",11.482,"N/A","N/A","N/A",-0.113,146,0.1745,"--","-0.19900000000000001"
14074,"ILMN_1665260","FLJ25996","FLJ25996 protein (FLJ25996), mRNA.","Chr3: 197.371824",6.789,"N/A","N/A","N/A",-0.113,146,0.1745,"--","--"
14075,"ILMN_1734893","NTRK3","neurotrophic tyrosine kinase, receptor, type 3 (NTRK3), transcript variant 2, mRNA.","Chr15: 86.377112",7.543,"N/A","N/A","N/A",0.113,146,0.1746,"0.36499999999999999","-0.19800000000000001"
