"","Index","Record","Symbol","Description","Location","Mean","Max.LRS..","Max.LRS.Location","Additive.Effect..","Sample.r","X.nbsp..nbsp.N","Sample.p.r.","Lit.r","Tissue.r","loc","bp","corsign","ENTREZID"
"17154",17154,"ILMN_1674069","TOMM7","translocase of outer mitochondrial membrane 7 homolog (yeast) (TOMM7), mRNA.","Chr7: 22.819227",17.146,"N/A","N/A","N/A",0.062,147,0.4531,"--","0.313","7",22.819227,"1","54543"
"17157",17157,"ILMN_1742460","PCDH11Y","protocadherin 11 Y-linked (PCDH11Y), transcript variant a, mRNA.","ChrY: 4.985010",7.063,"N/A","N/A","N/A",-0.062,147,0.4534,"--","--","Y",4.98501,"-1","83259"
"17158",17158,"ILMN_1665561","HIVEP3","human immunodeficiency virus type I enhancer binding protein 3 (HIVEP3), mRNA.","ChrUn: 1.000000",6.84,"N/A","N/A","N/A",-0.062,147,0.4534,"0.36499999999999999","-0.29199999999999998","1",41.506,"-1","59269"
"17160",17160,"ILMN_1738075","CMIP","c-Maf-inducing protein (CMIP), transcript variant C-mip, mRNA.","Chr16: 80.302617",14.696,"N/A","N/A","N/A",0.062,147,0.4536,"0.32","0.23200000000000001","16",80.302617,"1","80790"
"17161",17161,"ILMN_1750338","PROSER2","chromosome 10 open reading frame 47 (C10orf47), mRNA.","Chr10: 11.953739",6.658,"N/A","N/A","N/A",-0.062,147,0.4537,"--","--","10",11.953739,"-1","254427"
"17163",17163,"ILMN_1710303","TTC25","tetratricopeptide repeat domain 25 (TTC25), mRNA.","Chr17: 1.000000",7.562,"N/A","N/A","N/A",-0.062,147,0.4538,"--","-3.3000000000000002E-2","17",41.931,"-1","83538"
"17164",17164,"ILMN_1666731","SSUH2","chromosome 3 open reading frame 32 (C3orf32), mRNA.","Chr3: 8.636562",6.815,"N/A","N/A","N/A",-0.062,147,0.4539,"--","--","3",8.636562,"-1","51066"
"17166",17166,"ILMN_1736356","STK32B","serine/threonine kinase 32B (STK32B), mRNA.","Chr4: 5.553387",7.24,"N/A","N/A","N/A",0.062,147,0.4541,"--","5.8000000000000003E-2","4",5.553387,"1","55351"
"17167",17167,"ILMN_1702696","AKR7L","aflatoxin B1 aldehyde reductase 3 (AFAR3), mRNA.","Chr1: 19.465180",6.916,"N/A","N/A","N/A",-0.062,147,0.4542,"--","--","1",19.46518,"-1","246181"
"17168",17168,"ILMN_1732475","LOC730432","similar to serine/threonine/tyrosine interacting protein, transcript variant 2 (LOC730432), mRNA.","ChrUn: 1.000000",6.624,"N/A","N/A","N/A",-0.062,147,0.4542,"--","--","14",52.73,"-1","6815"
"17171",17171,"ILMN_1734011","TMEM201","hypothetical protein LOC199953 (RP13-15M17.2), mRNA.","Chr1: 9.587410",8.273,"N/A","N/A","N/A",0.062,147,0.4543,"--","--","1",9.58741,"1","199953"
"17172",17172,"ILMN_1754738","AP1M1","adaptor-related protein complex 1, mu 1 subunit (AP1M1), mRNA.","Chr19: 16.207075",11.858,"N/A","N/A","N/A",-0.062,147,0.4543,"0.26900000000000002","-0.42299999999999999","19",16.207075,"-1","8907"
"17169",17169,"ILMN_1700257","FAM241A","chromosome 4 open reading frame 32 (C4orf32), mRNA.","Chr4: 113.328846",7.089,"N/A","N/A","N/A",0.062,147,0.4543,"--","--","4",113.328846,"1","132720"
"17174",17174,"ILMN_1790062","OTULIN","family with sequence similarity 105, member B (FAM105B), mRNA.","ChrUn: 1.000000",7.311,"N/A","N/A","N/A",0.062,147,0.4545,"0.24","--","5",14.665,"1","90268"
"17177",17177,"ILMN_1754220","SF3A2","splicing factor 3a, subunit 2, 66kDa (SF3A2), mRNA.","Chr19: 2.199617",8.833,"N/A","N/A","N/A",0.062,147,0.4548,"0.309","-6.9000000000000006E-2","19",2.199617,"1","8175"
"17178",17178,"ILMN_1676256","TPSB2","tryptase beta 2 (TPSB2), mRNA.","Chr16: 1.218681",6.766,"N/A","N/A","N/A",-0.062,147,0.4548,"--","0.158","16",1.218681,"-1","64499"
"17179",17179,"ILMN_1710386","FCER1A","Fc fragment of IgE, high affinity I, receptor for; alpha polypeptide (FCER1A), mRNA.","Chr1: 157.542595",6.662,"N/A","N/A","N/A",-0.062,147,0.4549,"0.36499999999999999","9.5000000000000001E-2","1",157.542595,"-1","2205"
"17182",17182,"ILMN_1739683","LRRC6","leucine rich repeat containing 6 (LRRC6), mRNA.","Chr8: 133.653743",7.713,"N/A","N/A","N/A",0.062,147,0.455,"0.23100000000000001","-0.53600000000000003","8",133.653743,"1","23639"
"17183",17183,"ILMN_1808633","C20orf96","chromosome 20 open reading frame 96 (C20orf96), mRNA.","Chr20: 0.199728",6.653,"N/A","N/A","N/A",0.062,147,0.4554,"--","--","20",0.199728,"1","140680"
"17184",17184,"ILMN_1766762","DYNLRB1","dynein, light chain, roadblock-type 1 (DYNLRB1), mRNA.","Chr20: 32.567868",11.848,"N/A","N/A","N/A",0.062,147,0.4556,"0.35","0.496","20",32.567868,"1","83658"
"17187",17187,"ILMN_1726466","HDHD3","haloacid dehalogenase-like hydrolase domain containing 3 (HDHD3), mRNA.","Chr9: 115.175564",7.847,"N/A","N/A","N/A",0.062,147,0.4557,"--","0.53300000000000003","9",115.175564,"1","81932"
"17185",17185,"ILMN_1703573","DNAJC17","DnaJ (Hsp40) homolog, subfamily C, member 17 (DNAJC17), mRNA.","Chr15: 38.847379",7.683,"N/A","N/A","N/A",0.062,147,0.4557,"--","6.6000000000000003E-2","15",38.847379,"1","55192"
"17188",17188,"ILMN_1745499","UXT","ubiquitously-expressed transcript (UXT), transcript variant 1, mRNA.","ChrX: 47.403284",7.117,"N/A","N/A","N/A",-0.062,147,0.4561,"--","0.71799999999999997","X",47.403284,"-1","8409"
"17189",17189,"ILMN_1720088","SREK1","splicing factor, arginine/serine-rich 12 (SFRS12), transcript variant 2, mRNA.","ChrUn: 1.000000",7.317,"N/A","N/A","N/A",-0.062,147,0.4562,"--","-0.22800000000000001","5",66.14,"-1","140890"
"17191",17191,"ILMN_1652992","PRDM2","PR domain containing 2, with ZNF domain (PRDM2), transcript variant 1, mRNA.","Chr1: 13.981417",6.583,"N/A","N/A","N/A",0.062,147,0.4564,"0.29799999999999999","-1.7000000000000001E-2","1",13.981417,"1","7799"
"17193",17193,"ILMN_1800000","FAM131B","KIAA0773 gene product (KIAA0773), mRNA.","Chr7: 142.767443",6.955,"N/A","N/A","N/A",0.062,147,0.4564,"--","--","7",142.767443,"1","9715"
"17192",17192,"ILMN_1682120","THEM4","thioesterase superfamily member 4 (THEM4), mRNA.","Chr1: 150.112933",6.926,"N/A","N/A","N/A",-0.062,147,0.4564,"--","0.314","1",150.112933,"-1","117145"
"17198",17198,"ILMN_1686435","HILS1","histone linker H1 domain, spermatid-specific 1 (HILS1), mRNA.","Chr17: 45.604157",6.912,"N/A","N/A","N/A",-0.062,147,0.4567,"0.28599999999999998","-0.56499999999999995","17",45.604157,"-1","373861"
"17199",17199,"ILMN_1690241","BATF2","basic leucine zipper transcription factor, ATF-like 2 (BATF2), mRNA.","Chr11: 64.512250",6.753,"N/A","N/A","N/A",0.062,147,0.4568,"--","0.108","11",64.51225,"1","116071"
"17201",17201,"ILMN_1805590","LSM8","LSM8 homolog, U6 small nuclear RNA associated (S. cerevisiae) (LSM8), mRNA.","Chr7: 117.619757",7.175,"N/A","N/A","N/A",0.062,147,0.4569,"--","-0.434","7",117.619757,"1","51691"
"17202",17202,"ILMN_1733615","MTF2","metal response element binding transcription factor 2 (MTF2), mRNA.","Chr1: 93.375201",8.497,"N/A","N/A","N/A",-0.062,147,0.457,"0.30499999999999999","-0.56399999999999995","1",93.375201,"-1","22823"
"17205",17205,"ILMN_1657868","SIRT4","sirtuin (silent mating type information regulation 2 homolog) 4 (S. cerevisiae) (SIRT4), mRNA.","Chr12: 119.235181",7.35,"N/A","N/A","N/A",-0.062,147,0.4574,"0.374","-8.5999999999999993E-2","12",119.235181,"-1","23409"
"17206",17206,"ILMN_1808107","MMP23B","matrix metallopeptidase 23B (MMP23B), mRNA.","Chr1: 1.557423",6.738,"N/A","N/A","N/A",0.062,147,0.4574,"0.24099999999999999","--","1",1.557423,"1","8510"
"17209",17209,"ILMN_1776640","MPL","myeloproliferative leukemia virus oncogene (MPL), mRNA.","Chr1: 43.592647",7.453,"N/A","N/A","N/A",0.062,147,0.4577,"0.34499999999999997","-8.7999999999999995E-2","1",43.592647,"1","4352"
"17208",17208,"ILMN_1675453","HHIP","hedgehog interacting protein (HHIP), mRNA.","Chr4: 145.878446",7.112,"N/A","N/A","N/A",0.062,147,0.4577,"0.29499999999999998","4.1000000000000002E-2","4",145.878446,"1","64399"
"17210",17210,"ILMN_1677532","TARDBP","TAR DNA binding protein (TARDBP), mRNA.","Chr1: 11.007805",8.646,"N/A","N/A","N/A",-0.062,147,0.4579,"--","-0.26600000000000001","1",11.007805,"-1","23435"
"17213",17213,"ILMN_1711031","RALGPS2","Ral GEF with PH domain and SH3 binding motif 2 (RALGPS2), transcript variant 2, mRNA.","Chr1: 177.152180",6.836,"N/A","N/A","N/A",-0.062,147,0.4582,"0.22","-0.32200000000000001","1",177.15218,"-1","55103"
"17215",17215,"ILMN_1805990","BAK1","BCL2-antagonist/killer 1 (BAK1), mRNA.","ChrUn: 1.000000",7.385,"N/A","N/A","N/A",-0.062,147,0.4583,"0.33900000000000002","-1.7999999999999999E-2","6",33.573,"-1","578"
"17214",17214,"ILMN_1714847","DCAF10","WD repeat domain 32 (WDR32), mRNA.","ChrUn: 1.000000",8.973,"N/A","N/A","N/A",0.062,147,0.4583,"--","-0.442","9",37.801,"1","79269"
"17216",17216,"ILMN_1807873","SNX6","sorting nexin 6 (SNX6), transcript variant 2, mRNA.","Chr14: 34.100428",8.573,"N/A","N/A","N/A",-0.062,147,0.4585,"--","0.25600000000000001","14",34.100428,"-1","58533"
"17218",17218,"ILMN_1702817","B3GNTL1","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase-like 1 (B3GNTL1), mRNA.","Chr17: 78.495151",6.968,"N/A","N/A","N/A",-0.062,147,0.4587,"--","-5.6000000000000001E-2","17",78.495151,"-1","146712"
"17221",17221,"ILMN_1666934","GRIK2","glutamate receptor, ionotropic, kainate 2 (GRIK2), transcript variant 2, mRNA.","Chr6: 102.618565",6.737,"N/A","N/A","N/A",-0.062,147,0.4591,"0.45400000000000001","-0.13400000000000001","6",102.618565,"-1","2898"
"17222",17222,"ILMN_1691071","FCRLA","Fc receptor-like A (FCRLA), mRNA.","Chr1: 159.950596",6.632,"N/A","N/A","N/A",0.062,147,0.4592,"0.316","-0.2","1",159.950596,"1","84824"
"17225",17225,"ILMN_1683589","PPP2R2D","protein phosphatase 2, regulatory subunit B, delta isoform (PPP2R2D), transcript variant 2, mRNA.","Chr10: 133.604098",6.958,"N/A","N/A","N/A",-0.061,147,0.4593,"0.25900000000000001","-0.40400000000000003","10",133.604098,"-1","55844"
"17224",17224,"ILMN_1654980","OTOA","otoancorin (OTOA), transcript variant 2, mRNA.","Chr16: 21.623786",6.608,"N/A","N/A","N/A",-0.062,147,0.4593,"0.18","6.0999999999999999E-2","16",21.623786,"-1","146183"
"17226",17226,"ILMN_1699989","BNIPL","BCL2/adenovirus E1B 19kD interacting protein like (BNIPL), mRNA.","ChrUn: 1.000000",6.702,"N/A","N/A","N/A",-0.061,147,0.4594,"--","-0.16800000000000001","1",151.037,"-1","149428"
"17228",17228,"ILMN_1651429","SELENOM","selenoprotein M (SELM), mRNA.","Chr22: 29.830832",10.684,"N/A","N/A","N/A",0.061,147,0.4595,"--","0.121","22",29.830832,"1","140606"
"17229",17229,"ILMN_1731538","ZEB2","zinc finger E-box binding homeobox 2 (ZEB2), mRNA.","Chr2: 144.862672",10.827,"N/A","N/A","N/A",0.061,147,0.4596,"--","0.318","2",144.862672,"1","9839"
"17231",17231,"ILMN_1779488","RFX3","regulatory factor X, 3 (influences HLA class II expression) (RFX3), transcript variant 2, mRNA.","Chr9: 3.218889",6.951,"N/A","N/A","N/A",-0.061,147,0.4597,"--","-0.55900000000000005","9",3.218889,"-1","5991"
"17234",17234,"ILMN_1689264","GUCA1B","guanylate cyclase activator 1B (retina) (GUCA1B), mRNA.","Chr6: 42.259465",6.771,"N/A","N/A","N/A",-0.061,147,0.4599,"0.32300000000000001","-0.21","6",42.259465,"-1","2979"
"17235",17235,"ILMN_1812478","ZNHIT3","zinc finger, HIT type 3 (ZNHIT3), transcript variant 2, mRNA.","Chr17: 31.925496",13.648,"N/A","N/A","N/A",-0.061,147,0.4601,"--","-0.57199999999999995","17",31.925496,"-1","9326"
"17236",17236,"ILMN_1739083","SIRT1","sirtuin 1, NAD+ dependent histone deacetylase, class 1 (longevity, caloric restriction associated, mitochondrial biogenesis, cell survival); mid distal 3' UTR","Chr10: 69.347751",8.058,"N/A","N/A","N/A",-0.061,147,0.4602,"0.33700000000000002","-0.46400000000000002","10",69.347751,"-1","23411"
"17237",17237,"ILMN_1681580","CASC4","cancer susceptibility candidate 4 (CASC4), transcript variant 1, mRNA.","Chr15: 42.482483",7.495,"N/A","N/A","N/A",0.061,147,0.4603,"--","-0.41399999999999998","15",42.482483,"1","113201"
"17242",17242,"ILMN_1705390","KLHL22","kelch-like 22 (Drosophila) (KLHL22), mRNA.","Chr22: 19.125870",11.614,"N/A","N/A","N/A",-0.061,147,0.4605,"--","0.26200000000000001","22",19.12587,"-1","84861"
"17244",17244,"ILMN_1701134","PTEN","phosphatase and tensin homolog (mutated in multiple advanced cancers 1) (PTEN), mRNA.","ChrUn: 1.000000",8.455,"N/A","N/A","N/A",-0.061,147,0.4605,"0.32","1.4999999999999999E-2","10",87.863,"-1","5728"
"17243",17243,"ILMN_1691188","UIMC1","ubiquitin interaction motif containing 1 (UIMC1), mRNA.","Chr5: 176.264750",9.49,"N/A","N/A","N/A",0.061,147,0.4605,"--","-6.0000000000000001E-3","5",176.26475,"1","51720"
"17247",17247,"ILMN_1660635","LACTB2","lactamase, beta 2 (LACTB2), mRNA.","Chr8: 71.712218",8.29,"N/A","N/A","N/A",0.061,147,0.4609,"0.34200000000000003","0.39400000000000002","8",71.712218,"1","51110"
"17248",17248,"ILMN_1780769","TUBB4B","tubulin, beta 2C (TUBB2C), mRNA.","Chr9: 139.257564",13.259,"N/A","N/A","N/A",-0.061,147,0.461,"--","-0.46600000000000003","9",139.257564,"-1","10383"
"17252",17252,"ILMN_1704610","Selenoprotein 15","15 kDa selenoprotein (SEP15), transcript variant 2, mRNA.","Chr1: 87.101340",10.677,"N/A","N/A","N/A",0.061,147,0.4612,"0.47299999999999998","--","1",87.10134,"1","9403"
"17251",17251,"ILMN_1651787","MSH5","mutS homolog 5 (E. coli) (MSH5), transcript variant 3, mRNA.","Chr6: 31.815882",6.795,"N/A","N/A","N/A",-0.061,147,0.4612,"0.35","-0.28899999999999998","6",31.815882,"-1","4439"
"17253",17253,"ILMN_1747335","SUPT6H","suppressor of Ty 6 homolog (S. cerevisiae) (SUPT6H), mRNA.","Chr17: 24.053082",9.417,"N/A","N/A","N/A",0.061,147,0.4612,"--","-0.17299999999999999","17",24.053082,"1","6830"
"17255",17255,"ILMN_1739576","CYB5R2","cytochrome b5 reductase 2 (CYB5R2), mRNA.","ChrUn: 1.000000",8.42,"N/A","N/A","N/A",0.061,147,0.4613,"0.26500000000000001","-0.27700000000000002","11",7.665,"1","51700"
"17256",17256,"ILMN_1684795","PRND","prion protein 2 (dublet) (PRND), mRNA.","Chr20: 4.657030",6.6,"N/A","N/A","N/A",-0.061,147,0.4613,"0.373","-0.32900000000000001","20",4.65703,"-1","23627"
"17257",17257,"ILMN_1666602","AKIRIN2","chromosome 6 open reading frame 166 (C6orf166), mRNA.","Chr6: 88.441973",10.623,"N/A","N/A","N/A",-0.061,147,0.4614,"0.252","--","6",88.441973,"-1","55122"
"17258",17258,"ILMN_1777725","LSM14B","LSM14B, SCD6 homolog B (S. cerevisiae) (LSM14B), mRNA.","Chr20: 60.138737",6.955,"N/A","N/A","N/A",0.061,147,0.4615,"--","-0.03","20",60.138737,"1","149986"
"17259",17259,"ILMN_1799028","TSPAN5","tetraspanin 5 (TSPAN5), mRNA.","Chr4: 99.616396",10.692,"N/A","N/A","N/A",-0.061,147,0.4617,"--","7.6999999999999999E-2","4",99.616396,"-1","10098"
"17262",17262,"ILMN_1680386","RPP38","ribonuclease P/MRP 38kDa subunit (RPP38), transcript variant 1, mRNA.","Chr10: 15.185802",6.867,"N/A","N/A","N/A",0.061,147,0.4621,"--","-0.51100000000000001","10",15.185802,"1","10557"
"17265",17265,"ILMN_1684435","P2RX5","purinergic receptor P2X, ligand-gated ion channel, 5 (P2RX5), transcript variant 3, mRNA.","Chr17: 3.540358",6.624,"N/A","N/A","N/A",0.061,147,0.4621,"0.29199999999999998","0.112","17",3.540358,"1","5026"
"17266",17266,"ILMN_1728309","ALAS1","aminolevulinate, delta-, synthase 1 (ALAS1), transcript variant 1, mRNA.","Chr3: 52.207803",6.664,"N/A","N/A","N/A",-0.061,147,0.4622,"0.48599999999999999","0.52100000000000002","3",52.207803,"-1","211"
"17267",17267,"ILMN_1683658","FKBP1A","FK506 binding protein 1A, 12kDa (FKBP1A), transcript variant 12B, mRNA.","Chr20: 1.298031",12.94,"N/A","N/A","N/A",-0.061,147,0.4623,"0.46800000000000003","-8.2000000000000003E-2","20",1.298031,"-1","2280"
"17272",17272,"ILMN_1772703","OTUD6B","OTU domain containing 6B (OTUD6B), mRNA.","Chr8: 92.167683",7.655,"N/A","N/A","N/A",-0.061,147,0.4624,"0.26300000000000001","0.30499999999999999","8",92.167683,"-1","51633"
"17274",17274,"ILMN_1807181","BACH1","BTB and CNC homology 1, basic leucine zipper transcription factor 1 (BACH1), transcript variant 3, mRNA.","Chr21: 29.621160",6.763,"N/A","N/A","N/A",0.061,147,0.4624,"0.42699999999999999","0.54300000000000004","21",29.62116,"1","571"
"17277",17277,"ILMN_1689725","LOC729416","hCG1641617 (LOC729416), mRNA.","ChrUn: 1.000000",8.831,"N/A","N/A","N/A",0.061,147,0.4626,"--","--","15",69.453,"1","6176"
"17281",17281,"ILMN_1785711","NEDD8","neural precursor cell expressed, developmentally down-regulated 8 (NEDD8), mRNA.","Chr14: 23.771344",12.47,"N/A","N/A","N/A",-0.061,147,0.4634,"0.40699999999999997","0.44800000000000001","14",23.771344,"-1","4738"
"17283",17283,"ILMN_1764029","FLJ40448","hypothetical protein FLJ40448 (FLJ40448), mRNA.","Chr16: 87.339291",6.67,"N/A","N/A","N/A",-0.061,147,0.4636,"--","--","16",87.339291,"-1","339059"
"17282",17282,"ILMN_1749639","PDE4DIP","phosphodiesterase 4D interacting protein (myomegalin) (PDE4DIP), transcript variant 1, mRNA.","Chr1: 143.588602",6.616,"N/A","N/A","N/A",-0.061,147,0.4636,"0.248","-1.4E-2","1",143.588602,"-1","9659"
"17284",17284,"ILMN_1815047","XRCC4","X-ray repair complementing defective repair in Chinese hamster cells 4 (XRCC4), transcript variant 3, mRNA.","Chr5: 82.590178",6.672,"N/A","N/A","N/A",-0.061,147,0.4637,"--","-0.49099999999999999","5",82.590178,"-1","7518"
"17285",17285,"ILMN_1736060","GLT6D1","glycosyltransferase 6 domain containing 1 (GLT6D1), mRNA.","Chr9: 137.655671",6.676,"N/A","N/A","N/A",-0.061,147,0.4638,"0.29899999999999999","-0.53900000000000003","9",137.655671,"-1","360203"
"17286",17286,"ILMN_1791371","STX1A","syntaxin 1A (brain) (STX1A), mRNA.","ChrUn: 1.000000",14.753,"N/A","N/A","N/A",-0.061,147,0.4639,"--","-0.33400000000000002","7",73.699,"-1","6804"
"17288",17288,"ILMN_1791232","SPRED2","sprouty-related, EVH1 domain containing 2 (SPRED2), mRNA.","Chr2: 65.391704",9.259,"N/A","N/A","N/A",0.061,147,0.4641,"--","0.16200000000000001","2",65.391704,"1","200734"
"17289",17289,"ILMN_1674498","FAM221A","chromosome 7 open reading frame 46 (C7orf46), mRNA.","Chr7: 23.704368",6.875,"N/A","N/A","N/A",-0.061,147,0.4641,"--","--","7",23.704368,"-1","340277"
"17291",17291,"ILMN_1790987","HUWE1","HECT, UBA and WWE domain containing 1 (HUWE1), mRNA.","ChrX: 53.576799",8.828,"N/A","N/A","N/A",0.061,147,0.4642,"0.30499999999999999","0.22500000000000001","X",53.576799,"1","10075"
"17290",17290,"ILMN_1670899","FBN2","fibrillin 2 (congenital contractural arachnodactyly) (FBN2), mRNA.","Chr5: 127.621695",6.732,"N/A","N/A","N/A",-0.061,147,0.4642,"0.314","-0.16400000000000001","5",127.621695,"-1","2201"
"17292",17292,"ILMN_1776493","MTUS1","mitochondrial tumor suppressor 1 (MTUS1), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.","Chr8: 17.545751",6.76,"N/A","N/A","N/A",0.061,147,0.4644,"0.48599999999999999","0.57499999999999996","8",17.545751,"1","57509"
"17293",17293,"ILMN_1778507","LOC400986","protein immuno-reactive with anti-PTH polyclonal antibodies (LOC400986), mRNA.","Chr2: 95.889531",6.625,"N/A","N/A","N/A",-0.061,147,0.4645,"--","--","2",95.889531,"-1","400986"
"17296",17296,"ILMN_1753002","RAB2B","RAB2B, member RAS oncogene family (RAB2B), mRNA.","Chr14: 20.997144",11.591,"N/A","N/A","N/A",-0.061,147,0.4653,"--","0.36699999999999999","14",20.997144,"-1","84932"
"17299",17299,"ILMN_1767805","ANKRD20A11P","chromosome 21 open reading frame 81 (C21orf81), mRNA.","Chr21: 14.274120",7.163,"N/A","N/A","N/A",0.061,147,0.4655,"--","--","21",14.27412,"1","391267"
"17300",17300,"ILMN_1729596","INF2","chromosome 14 open reading frame 151 (C14orf151), mRNA.","Chr14: 104.241753",6.929,"N/A","N/A","N/A",0.061,147,0.4655,"--","--","14",104.241753,"1","64423"
"17298",17298,"ILMN_1782034","ZXDA","zinc finger, X-linked, duplicated A (ZXDA), mRNA.","ChrX: 57.950983",6.652,"N/A","N/A","N/A",-0.061,147,0.4655,"--","-0.17","X",57.950983,"-1","7789"
"17302",17302,"ILMN_1746436","HCG27","HLA complex group 27 (HCG27), mRNA.","ChrUn: 1.000000",6.861,"N/A","N/A","N/A",0.061,147,0.4656,"--","--","6",31.19,"1","253018"
"17303",17303,"ILMN_1716913","TRAPPC1","trafficking protein particle complex 1 (TRAPPC1), mRNA.","Chr17: 7.774461",9.478,"N/A","N/A","N/A",0.061,147,0.4657,"--","0.44600000000000001","17",7.774461,"1","58485"
"17304",17304,"ILMN_1751228","TMEM74B","chromosome 20 open reading frame 46 (C20orf46), mRNA.","Chr20: 1.109274",10.392,"N/A","N/A","N/A",-0.061,147,0.4658,"--","--","20",1.109274,"-1","55321"
"17305",17305,"ILMN_1657505","HR","hairless homolog (mouse) (HR), transcript variant 2, mRNA.","Chr8: 22.028120",6.876,"N/A","N/A","N/A",0.061,147,0.4658,"0.29699999999999999","-1.6E-2","8",22.02812,"1","55806"
"17307",17307,"ILMN_1809047","TBRG4","transforming growth factor beta regulator 4 (TBRG4), transcript variant 1, mRNA.","Chr7: 45.110286",6.851,"N/A","N/A","N/A",0.061,147,0.4658,"--","0.155","7",45.110286,"1","9238"
"17308",17308,"ILMN_1668766","ROPN1","ropporin, rhophilin associated protein 1 (ROPN1), mRNA.","Chr3: 125.171656",6.692,"N/A","N/A","N/A",0.061,147,0.4658,"--","-0.56100000000000005","3",125.171656,"1","54763"
"17306",17306,"ILMN_1804938","TPRA1","G protein-coupled receptor 175 (GPR175), mRNA.","Chr3: 128.774830",7.911,"N/A","N/A","N/A",0.061,147,0.4658,"--","0.13300000000000001","3",128.77483,"1","131601"
"17309",17309,"ILMN_1704876","USP38","ubiquitin specific peptidase 38 (USP38), mRNA.","Chr4: 144.361774",9.143,"N/A","N/A","N/A",0.061,147,0.466,"--","0.13100000000000001","4",144.361774,"1","84640"
"17312",17312,"ILMN_1655497","EIF4B","eukaryotic translation initiation factor 4B (EIF4B), mRNA.","Chr12: 51.721753",13.395,"N/A","N/A","N/A",-0.061,147,0.466,"0.22500000000000001","-1E-3","12",51.721753,"-1","1975"
